report,violation,corrected_on_site,repeat_violation
198130,54.0,0,0
198133,0.0,0,0
198137,0.0,0,0
198137,12.0,1,0
198137,13.0,1,0
198137,20.0,1,0
198146,0.0,0,0
198146,1.0,0,0
198146,2.0,1,0
198146,8.0,1,0
198146,11.0,1,0
198146,20.0,1,0
198146,31.0,0,0
198146,34.0,0,0
198146,36.0,0,0
198146,37.0,0,0
198146,45.0,0,0
198146,47.0,0,0
198146,49.0,0,0
198146,53.0,0,0
198146,54.0,0,0
198147,0.0,0,0
198149,0.0,0,0
198149,14.0,0,0
198162,0.0,0,0
198162,20.0,1,0
198162,47.0,0,0
198167,0.0,0,0
198167,2.0,1,0
198167,8.0,1,0
198167,22.0,0,0
198167,31.0,0,0
198167,36.0,0,0
198167,45.0,0,0
198167,47.0,0,0
198167,53.0,0,0
198185,0.0,0,0
198188,0.0,0,0
198191,0.0,0,0
198191,45.0,0,0
198194,0.0,0,0
198195,0.0,0,0
198195,14.0,1,0
198195,47.0,1,0
198222,0.0,0,0
198235,0.0,0,0
198236,0.0,0,0
198259,0.0,0,0
198259,8.0,1,0
198259,14.0,0,0
198259,27.0,0,0
198259,30.0,0,0
198259,34.0,1,0
198259,35.0,0,0
198259,45.0,1,0
198259,53.0,0,0
198262,0.0,0,0
198262,8.0,0,0
198262,45.0,0,0
198262,49.0,0,0
198262,53.0,0,0
198266,0.0,0,0
198266,8.0,0,0
198266,46.0,0,0
198266,49.0,0,0
198266,50.0,0,0
198266,51.0,0,0
198266,53.0,0,0
198266,54.0,0,0
198267,0.0,0,0
198267,2.0,1,0
198267,14.0,1,0
198267,19.0,1,0
198267,45.0,0,0
198267,46.0,0,0
198282,0.0,0,0
198282,12.0,1,0
198282,13.0,1,0
198282,20.0,1,0
198282,36.0,0,0
198282,54.0,0,0
198285,0.0,0,0
198285,1.0,0,0
198285,13.0,1,0
198285,45.0,0,0
198285,49.0,0,0
198290,0.0,0,0
198290,13.0,1,0
198290,39.0,1,0
198290,42.0,1,0
198302,0.0,0,0
198302,13.0,0,0
198302,14.0,1,0
198302,20.0,0,0
198302,46.0,0,0
198302,47.0,0,0
198302,50.0,0,0
198304,0.0,0,0
198304,34.0,0,0
198304,35.0,0,0
198304,36.0,0,0
198304,45.0,0,0
198304,46.0,0,0
198304,49.0,0,0
198316,0.0,0,0
198316,46.0,1,0
198316,47.0,0,1
198316,53.0,0,1
198317,0.0,0,0
198317,2.0,1,0
198317,20.0,0,0
198317,31.0,0,0
198317,36.0,0,0
198318,0.0,0,0
198318,4.0,0,0
198318,14.0,1,0
198318,20.0,0,0
198318,36.0,0,0
198318,38.0,0,0
198318,39.0,0,0
198318,53.0,0,0
198325,0.0,0,0
198325,20.0,0,0
198325,21.0,0,0
198325,34.0,0,0
198325,45.0,0,0
198325,47.0,0,0
198327,0.0,0,0
198327,8.0,0,0
198327,21.0,0,0
198335,0.0,0,0
198335,1.0,0,0
198335,34.0,0,0
198335,35.0,1,0
198341,0.0,0,0
198349,0.0,0,0
198349,8.0,1,0
198349,13.0,1,0
198349,20.0,0,0
198349,35.0,0,0
198349,37.0,0,0
198361,0.0,0,0
198361,1.0,0,0
198361,14.0,0,0
198361,20.0,0,0
198361,36.0,0,0
198361,46.0,0,0
198361,53.0,0,0
198368,0.0,0,0
198368,53.0,0,0
198387,0.0,0,0
198387,1.0,0,0
198387,13.0,1,0
198387,14.0,0,0
198387,20.0,1,0
198387,21.0,0,0
198387,37.0,0,0
198387,38.0,0,0
198387,45.0,0,0
198387,46.0,0,0
198387,47.0,0,0
198391,0.0,0,0
198391,14.0,0,0
198391,20.0,0,0
198391,31.0,0,0
198392,0.0,0,0
198401,0.0,0,0
198401,2.0,1,0
198401,13.0,1,0
198401,35.0,0,0
198409,0.0,0,0
198409,8.0,0,0
198409,23.0,0,0
198409,48.0,0,0
198409,49.0,0,0
198409,53.0,0,0
198414,0.0,0,0
198414,14.0,0,0
198414,34.0,0,0
198414,49.0,0,0
198419,0.0,0,0
198419,53.0,0,0
198420,0.0,0,0
198423,0.0,0,0
198423,1.0,0,0
198423,14.0,0,0
198423,37.0,0,0
198423,47.0,0,0
198423,53.0,0,0
198429,0.0,0,0
198429,20.0,1,0
198431,0.0,0,0
198431,21.0,1,0
198431,39.0,1,0
198432,0.0,0,0
198432,14.0,1,0
198432,36.0,0,0
198432,39.0,1,0
198432,47.0,1,0
198433,0.0,0,0
198433,34.0,1,0
198433,35.0,1,0
198433,38.0,1,0
198433,39.0,1,0
198446,0.0,0,0
198449,0.0,0,0
198457,0.0,0,0
198466,0.0,0,0
198466,14.0,0,1
198480,0.0,0,0
198502,0.0,0,0
198502,13.0,1,0
198502,14.0,0,0
198502,20.0,0,0
198502,21.0,1,0
198502,46.0,1,0
198503,0.0,0,0
198505,0.0,0,0
198505,49.0,0,0
198505,50.0,0,0
198514,0.0,0,0
198514,14.0,0,1
198534,0.0,0,0
198534,37.0,0,0
198534,51.0,0,0
198537,0.0,0,0
198548,0.0,0,0
198548,1.0,0,0
198548,53.0,0,0
198553,0.0,0,0
198553,1.0,0,0
198553,8.0,0,0
198553,14.0,0,0
198553,20.0,1,0
198553,21.0,0,0
198553,45.0,0,0
198553,47.0,0,0
198556,0.0,0,0
198556,14.0,1,0
198556,38.0,1,0
198559,0.0,0,0
198563,0.0,0,0
198573,0.0,0,0
198573,2.0,1,0
198573,38.0,1,0
198584,0.0,0,0
198584,14.0,0,0
198584,20.0,0,0
198584,35.0,0,0
198584,36.0,0,0
198584,47.0,0,0
198591,0.0,0,0
198591,8.0,0,0
198591,12.0,1,0
198591,13.0,1,0
198591,14.0,0,0
198591,20.0,0,0
198591,21.0,0,0
198591,45.0,0,0
198591,46.0,0,0
198591,47.0,0,0
198591,49.0,0,0
198613,0.0,0,0
198613,13.0,1,0
198613,20.0,1,0
198613,21.0,1,0
198613,46.0,0,0
198613,47.0,0,0
198614,0.0,0,0
198619,0.0,0,0
198619,2.0,0,0
198619,14.0,0,0
198619,35.0,0,0
198619,46.0,0,0
198619,47.0,0,0
198620,0.0,0,0
198620,2.0,0,0
198620,8.0,0,0
198620,12.0,0,0
198620,13.0,0,0
198620,20.0,0,0
198620,34.0,0,0
198630,0.0,0,0
198630,13.0,0,0
198630,14.0,0,0
198630,20.0,0,0
198630,36.0,0,0
198630,38.0,0,0
198630,46.0,1,0
198642,0.0,0,0
198647,0.0,0,0
198647,2.0,1,0
198647,13.0,1,0
198647,36.0,0,0
198647,39.0,1,0
198647,48.0,0,0
198656,0.0,0,0
198656,13.0,1,0
198656,20.0,1,0
198656,21.0,1,0
198656,45.0,1,0
198660,0.0,0,0
198660,2.0,1,0
198660,8.0,1,0
198660,14.0,0,0
198661,0.0,0,0
198661,13.0,1,0
198661,20.0,1,0
198661,21.0,1,0
198661,45.0,1,0
198666,0.0,0,0
198670,0.0,0,0
198671,0.0,0,0
198678,0.0,0,0
198678,45.0,0,0
198678,54.0,0,1
198680,0.0,0,0
198680,1.0,0,0
198680,20.0,0,0
198680,21.0,0,0
198680,34.0,1,0
198680,39.0,0,0
198695,0.0,0,0
198695,1.0,0,0
198695,8.0,1,0
198695,13.0,1,0
198695,20.0,1,0
198699,0.0,0,0
198704,0.0,0,0
198704,53.0,1,0
198712,0.0,0,0
198712,8.0,1,0
198712,13.0,1,0
198712,53.0,0,1
198727,0.0,0,0
198727,2.0,1,1
198727,14.0,1,1
198727,20.0,1,1
198727,21.0,1,1
198727,31.0,0,0
198730,0.0,0,0
198731,0.0,0,0
198731,13.0,0,0
198731,14.0,0,0
198731,20.0,0,0
198731,36.0,0,0
198731,39.0,0,0
198744,0.0,0,0
198746,0.0,0,0
198746,8.0,0,0
198746,13.0,0,0
198746,14.0,0,0
198746,19.0,0,0
198746,20.0,0,0
198746,31.0,0,0
198746,38.0,0,0
198746,45.0,0,0
198746,48.0,0,0
198746,49.0,0,0
198747,0.0,0,0
198759,0.0,0,0
198759,14.0,0,0
198759,35.0,0,0
198760,0.0,0,0
198760,14.0,1,0
198760,36.0,1,0
198760,45.0,0,0
198761,0.0,0,0
198761,8.0,1,0
198761,14.0,0,0
198761,49.0,0,0
198763,0.0,0,0
198768,0.0,0,0
198768,2.0,1,0
198768,6.0,1,0
198769,0.0,0,0
198769,39.0,1,0
198769,47.0,1,0
198774,0.0,0,0
198774,47.0,0,0
198774,49.0,0,0
198787,0.0,0,0
198787,19.0,1,0
198787,33.0,1,0
198800,0.0,0,0
198800,8.0,0,0
198800,13.0,0,0
198800,20.0,0,0
198800,21.0,0,0
198800,34.0,0,0
198800,35.0,0,0
198800,45.0,0,0
198816,0.0,0,0
198816,1.0,0,0
198816,20.0,1,0
198816,35.0,0,0
198816,45.0,0,0
198821,0.0,0,0
198828,0.0,0,0
198828,13.0,1,0
198828,14.0,0,0
198828,20.0,0,0
198828,21.0,0,0
198828,46.0,0,0
198828,47.0,0,0
198836,0.0,0,0
198836,20.0,1,1
198843,0.0,0,0
198843,13.0,1,0
198843,20.0,1,0
198849,0.0,0,0
198849,14.0,1,0
198849,36.0,0,0
198849,49.0,0,0
198850,0.0,0,0
198850,20.0,1,0
198850,21.0,1,0
198852,0.0,0,0
198852,1.0,0,0
198852,6.0,0,0
198852,21.0,0,0
198852,38.0,0,0
198863,0.0,0,0
198863,8.0,0,0
198863,13.0,1,0
198863,14.0,0,0
198863,20.0,0,0
198863,46.0,0,0
198863,47.0,0,0
198864,0.0,0,0
198864,27.0,0,0
198864,30.0,0,0
198864,49.0,0,0
198866,0.0,0,0
198866,8.0,0,0
198866,20.0,0,0
198866,46.0,0,0
198866,47.0,0,0
198873,0.0,0,0
198873,1.0,0,0
198873,2.0,1,0
198873,8.0,1,0
198873,14.0,0,0
198873,34.0,1,0
198873,35.0,1,0
198873,46.0,0,0
198873,53.0,0,0
198887,0.0,0,0
198887,51.0,0,0
198887,54.0,0,0
198888,0.0,0,0
198888,34.0,0,0
198897,0.0,0,0
198897,1.0,0,0
198897,8.0,0,0
198897,13.0,1,0
198897,14.0,1,0
198897,20.0,0,0
198897,21.0,0,0
198897,45.0,0,0
198897,47.0,0,0
198899,0.0,0,0
198899,53.0,0,0
198900,0.0,0,0
198900,1.0,0,0
198900,8.0,0,0
198900,13.0,1,0
198900,20.0,0,0
198900,21.0,0,0
198900,47.0,0,0
198900,48.0,0,0
198904,0.0,0,0
198904,13.0,1,0
198904,20.0,1,0
198904,38.0,1,0
198904,43.0,0,0
198904,50.0,1,0
198914,0.0,0,0
198916,0.0,0,0
198916,36.0,1,0
198916,48.0,1,0
198917,0.0,0,0
198917,49.0,0,1
198919,0.0,0,0
198919,2.0,1,0
198920,0.0,0,0
198920,13.0,0,1
198920,14.0,0,1
198921,0.0,0,0
198921,2.0,1,0
198921,39.0,1,0
198921,53.0,1,0
198921,54.0,1,0
198923,0.0,0,0
198923,2.0,1,0
198923,54.0,1,0
198928,0.0,0,0
198928,35.0,1,0
198928,38.0,1,0
198928,39.0,1,0
198930,0.0,0,0
198930,13.0,1,0
198930,14.0,0,0
198930,20.0,0,0
198930,21.0,0,0
198930,38.0,0,0
198930,45.0,0,0
198930,47.0,0,0
198930,49.0,0,0
198936,0.0,0,0
198936,2.0,1,0
198945,0.0,0,0
198945,1.0,0,0
198945,2.0,1,0
198945,14.0,1,0
198945,45.0,0,0
198945,46.0,0,0
198956,0.0,0,0
198956,13.0,1,0
198956,14.0,0,0
198956,19.0,0,0
198956,20.0,0,0
198956,21.0,0,0
198956,46.0,0,0
198956,47.0,0,0
198956,49.0,0,0
198958,0.0,0,0
198961,0.0,0,0
198961,13.0,1,0
198961,43.0,1,0
198971,0.0,0,0
198971,20.0,0,0
198971,46.0,0,0
198974,0.0,0,0
198974,1.0,0,0
198974,6.0,0,0
198974,8.0,0,0
198974,14.0,0,0
198974,19.0,1,0
198974,20.0,0,0
198974,22.0,1,0
198974,34.0,0,0
198974,37.0,1,0
198974,38.0,0,0
198974,39.0,1,0
198974,43.0,0,0
198974,45.0,0,0
198974,51.0,0,0
198975,0.0,0,0
198984,0.0,0,0
198984,14.0,0,1
198984,21.0,1,0
198984,39.0,1,0
198994,0.0,0,0
198994,7.0,0,0
198994,19.0,0,0
198994,20.0,0,0
198994,47.0,0,0
198994,53.0,0,0
198995,0.0,0,0
198995,36.0,0,0
198995,45.0,0,0
198995,49.0,0,0
198997,0.0,0,0
198997,4.0,0,0
198997,13.0,0,0
198997,14.0,0,0
198997,20.0,0,0
198997,39.0,0,0
198997,47.0,0,0
198997,50.0,0,0
198999,0.0,0,0
198999,1.0,1,0
199000,0.0,0,0
199000,8.0,1,0
199000,36.0,0,0
199003,0.0,0,0
199003,14.0,1,0
199003,35.0,0,0
199006,0.0,0,0
199006,8.0,1,0
199006,53.0,0,0
199017,0.0,0,0
199019,0.0,0,0
199019,13.0,1,0
199019,20.0,1,0
199019,21.0,1,0
199022,0.0,0,0
199022,20.0,1,0
199022,47.0,1,0
199030,0.0,0,0
199034,0.0,0,0
199034,50.0,0,0
199036,0.0,0,0
199040,0.0,0,0
199040,13.0,1,0
199040,21.0,1,0
199040,35.0,0,0
199040,36.0,0,0
199040,39.0,1,0
199040,47.0,0,0
199040,51.0,0,0
199040,53.0,0,0
199040,54.0,0,0
199043,0.0,0,0
199043,13.0,0,0
199043,14.0,0,0
199043,20.0,0,0
199043,21.0,0,0
199045,0.0,0,0
199045,1.0,0,0
199045,13.0,0,0
199045,14.0,1,0
199053,0.0,0,0
199056,0.0,0,0
199056,1.0,1,0
199056,2.0,1,0
199056,8.0,0,0
199056,33.0,1,0
199058,0.0,0,0
199059,0.0,0,0
199061,0.0,0,0
199061,20.0,0,1
199061,41.0,1,0
199061,46.0,0,1
199073,0.0,0,0
199073,33.0,0,0
199073,41.0,0,0
199073,46.0,0,0
199078,0.0,0,0
199078,8.0,1,0
199078,13.0,1,0
199079,0.0,0,0
199079,20.0,1,0
199079,21.0,1,0
199079,34.0,0,0
199079,47.0,0,0
199079,49.0,0,0
199079,53.0,0,0
199079,54.0,0,0
199086,0.0,0,0
199086,13.0,0,1
199086,14.0,0,1
199090,0.0,0,0
199090,14.0,0,0
199090,49.0,0,0
199090,53.0,0,0
199094,0.0,0,0
199094,14.0,0,0
199094,20.0,0,0
199094,21.0,0,0
199094,46.0,0,0
199094,47.0,0,0
199094,49.0,0,0
199097,0.0,0,0
199097,22.0,0,0
199097,47.0,0,0
199097,49.0,0,0
199097,53.0,0,0
199104,0.0,0,0
199106,0.0,0,0
199106,6.0,0,1
199106,8.0,0,1
199114,0.0,0,0
199114,8.0,1,0
199114,14.0,1,0
199114,19.0,1,0
199114,34.0,1,0
199114,35.0,1,0
199114,36.0,1,0
199114,39.0,1,0
199114,45.0,0,0
199114,46.0,0,0
199114,47.0,0,0
199122,0.0,0,0
199122,8.0,0,0
199122,13.0,1,0
199122,22.0,0,0
199122,27.0,0,1
199122,34.0,0,0
199122,45.0,0,0
199122,46.0,0,0
199125,0.0,0,0
199125,14.0,1,0
199129,0.0,0,0
199130,0.0,0,0
199131,0.0,0,0
199138,0.0,0,0
199138,31.0,0,0
199138,36.0,0,0
199138,45.0,0,0
199138,49.0,0,0
199138,50.0,0,0
199138,53.0,0,0
199140,0.0,0,0
199144,0.0,0,0
199146,0.0,0,0
199146,6.0,1,0
199146,7.0,0,0
199146,13.0,0,0
199146,14.0,0,0
199146,20.0,0,0
199146,21.0,0,0
199146,38.0,0,0
199146,46.0,1,0
199146,47.0,0,0
199154,0.0,0,0
199154,13.0,1,0
199154,14.0,0,0
199154,20.0,0,0
199154,27.0,0,0
199154,31.0,0,0
199154,35.0,0,0
199154,39.0,0,0
199159,0.0,0,0
199159,13.0,1,0
199159,14.0,1,0
199159,41.0,1,0
199174,0.0,0,0
199174,43.0,1,0
199177,0.0,0,0
199177,20.0,0,0
199177,47.0,1,0
199180,0.0,0,0
199180,36.0,0,0
199190,0.0,0,0
199190,21.0,0,0
199190,35.0,0,0
199193,0.0,0,0
199193,13.0,0,1
199193,33.0,1,0
199193,45.0,0,1
199224,0.0,0,0
199226,0.0,0,0
199226,8.0,0,0
199226,51.0,0,0
199226,53.0,0,0
199231,0.0,0,0
199234,0.0,0,0
199234,14.0,0,1
199234,20.0,0,1
199234,53.0,0,1
199235,0.0,0,0
199236,0.0,0,0
199236,1.0,0,0
199236,36.0,0,0
199236,46.0,0,0
199242,0.0,0,0
199242,14.0,0,0
199242,46.0,0,0
199247,0.0,0,0
199247,13.0,1,0
199247,20.0,1,0
199247,35.0,0,0
199247,39.0,1,0
199248,0.0,0,0
199249,0.0,0,0
199249,1.0,0,0
199249,14.0,0,0
199249,35.0,0,0
199249,36.0,0,0
199249,46.0,0,0
199257,0.0,0,0
199257,21.0,1,0
199257,35.0,1,0
199257,37.0,1,0
199257,50.0,0,0
199276,0.0,0,0
199276,1.0,0,0
199276,14.0,0,0
199276,34.0,0,0
199276,35.0,0,0
199276,53.0,0,0
199284,0.0,0,0
199293,0.0,0,0
199295,0.0,0,0
199295,14.0,0,0
199295,36.0,0,0
199295,53.0,0,0
199300,0.0,0,0
199320,0.0,0,0
199320,23.0,0,0
199320,51.0,0,0
199333,0.0,0,0
199333,6.0,0,0
199333,13.0,0,0
199333,14.0,0,0
199333,21.0,0,0
199333,38.0,0,0
199336,0.0,0,0
199336,20.0,1,0
199336,33.0,1,0
199336,39.0,0,0
199342,0.0,0,0
199344,0.0,0,0
199345,0.0,0,0
199347,0.0,0,0
199347,51.0,1,0
199354,0.0,0,0
199355,0.0,0,0
199355,20.0,1,0
199355,45.0,1,0
199357,0.0,0,0
199357,20.0,1,0
199357,21.0,1,0
199357,45.0,1,0
199358,0.0,0,0
199358,20.0,1,0
199358,21.0,1,0
199358,45.0,1,0
199360,0.0,0,0
199360,23.0,0,0
199360,49.0,0,0
199360,50.0,0,0
199360,53.0,0,0
199363,0.0,0,0
199374,0.0,0,0
199381,0.0,0,0
199381,20.0,1,0
199381,53.0,0,1
199383,0.0,0,0
199383,49.0,0,1
199384,0.0,0,0
199384,53.0,1,0
199388,0.0,0,0
199388,8.0,0,0
199388,13.0,0,0
199388,14.0,0,0
199388,21.0,0,0
199388,45.0,0,0
199388,46.0,1,0
199388,47.0,0,0
199390,0.0,0,0
199390,34.0,1,0
199390,36.0,0,0
199390,39.0,1,0
199390,53.0,1,0
199391,0.0,0,0
199391,20.0,0,0
199391,22.0,1,0
199391,27.0,0,1
199393,0.0,0,0
199393,38.0,1,0
199393,39.0,1,0
199393,54.0,0,0
199394,0.0,0,0
199394,1.0,1,0
199394,2.0,0,0
199394,3.0,0,0
199394,8.0,1,0
199394,12.0,0,0
199394,13.0,1,0
199394,14.0,1,0
199394,20.0,1,0
199394,27.0,1,0
199394,30.0,0,0
199394,31.0,0,0
199394,34.0,0,0
199394,35.0,1,0
199394,37.0,1,0
199394,38.0,1,0
199394,39.0,1,0
199394,42.0,1,0
199394,45.0,0,0
199394,46.0,0,0
199394,49.0,0,0
199407,0.0,0,0
199412,0.0,0,0
199412,2.0,1,0
199412,7.0,1,0
199412,13.0,1,0
199412,49.0,0,0
199412,53.0,0,0
199420,0.0,0,0
199424,0.0,0,0
199424,13.0,0,0
199424,20.0,1,0
199424,21.0,0,0
199424,49.0,0,0
199434,0.0,0,0
199435,0.0,0,0
199435,1.0,0,0
199435,2.0,0,0
199435,3.0,0,0
199435,8.0,0,0
199435,12.0,0,0
199435,13.0,1,0
199435,20.0,1,0
199435,27.0,0,0
199435,30.0,0,0
199435,31.0,0,0
199435,35.0,1,0
199435,36.0,1,0
199435,37.0,1,0
199435,45.0,1,0
199435,46.0,0,0
199435,47.0,0,0
199435,53.0,0,0
199447,0.0,0,0
199447,2.0,0,0
199447,8.0,0,0
199447,13.0,1,0
199447,14.0,0,0
199447,20.0,0,0
199447,21.0,0,0
199447,37.0,0,0
199447,46.0,0,0
199447,47.0,0,0
199447,49.0,0,0
199447,53.0,0,0
199448,0.0,0,0
199448,13.0,0,0
199448,14.0,0,0
199448,20.0,0,0
199448,21.0,0,0
199448,27.0,0,0
199448,46.0,0,0
199448,47.0,0,0
199451,0.0,0,0
199451,14.0,1,0
199451,39.0,1,0
199451,49.0,1,0
199451,53.0,1,0
199454,0.0,0,0
199454,13.0,0,0
199454,20.0,0,0
199454,21.0,0,0
199454,45.0,0,0
199454,46.0,0,0
199454,54.0,0,0
199463,0.0,0,0
199463,49.0,0,0
199472,0.0,0,0
199472,35.0,0,0
199472,36.0,0,0
199472,51.0,0,0
199479,0.0,0,0
199479,4.0,0,0
199479,6.0,1,0
199479,13.0,0,0
199479,14.0,0,0
199479,36.0,0,0
199479,38.0,0,0
199479,39.0,0,0
199479,46.0,0,0
199481,0.0,0,0
199483,0.0,0,0
199483,8.0,1,0
199483,14.0,1,0
199483,49.0,0,0
199483,53.0,0,0
199503,0.0,0,0
199503,35.0,1,0
199503,39.0,1,0
199503,51.0,1,0
199506,0.0,0,0
199506,35.0,1,0
199506,38.0,1,0
199506,49.0,0,0
199506,53.0,0,0
199512,0.0,0,0
199512,2.0,0,0
199512,14.0,0,0
199512,33.0,0,0
199512,53.0,0,0
199519,0.0,0,0
199519,3.0,0,0
199519,12.0,0,1
199519,20.0,0,1
199519,33.0,1,0
199519,34.0,1,0
199523,0.0,0,0
199523,2.0,0,0
199523,8.0,0,0
199523,14.0,0,0
199528,0.0,0,0
199538,0.0,0,0
199538,19.0,1,0
199541,0.0,0,0
199541,33.0,1,0
199541,38.0,1,0
199541,52.0,0,0
199550,0.0,0,0
199550,2.0,0,0
199550,13.0,0,0
199550,14.0,0,0
199550,20.0,0,0
199550,21.0,0,0
199550,36.0,0,0
199550,37.0,0,0
199550,38.0,0,0
199550,41.0,0,0
199550,46.0,0,0
199550,47.0,0,0
199550,53.0,0,0
199551,0.0,0,0
199551,20.0,1,0
199551,21.0,1,0
199551,54.0,0,0
199552,0.0,0,0
199552,1.0,0,0
199552,13.0,0,1
199552,21.0,0,1
199552,49.0,0,1
199557,0.0,0,0
199557,1.0,0,0
199557,35.0,1,0
199559,0.0,0,0
199559,39.0,1,0
199559,45.0,1,0
199559,47.0,1,0
199583,0.0,0,0
199583,20.0,1,1
199583,22.0,1,0
199583,30.0,0,0
199591,0.0,0,0
199591,14.0,1,0
199598,0.0,0,0
199598,35.0,1,0
199598,36.0,0,0
199598,39.0,1,0
199604,0.0,0,0
199613,0.0,0,0
199613,2.0,0,0
199613,3.0,0,0
199613,14.0,0,0
199613,37.0,1,0
199619,0.0,0,0
199621,0.0,0,0
199621,8.0,0,1
199621,20.0,1,0
199621,46.0,1,0
199621,53.0,0,1
199622,0.0,0,0
199626,0.0,0,0
199626,14.0,1,0
199626,20.0,1,0
199628,0.0,0,0
199629,0.0,0,0
199629,35.0,0,0
199629,53.0,0,0
199630,0.0,0,0
199630,13.0,0,0
199630,48.0,0,0
199631,0.0,0,0
199631,1.0,1,0
199631,38.0,1,0
199631,54.0,1,0
199632,0.0,0,0
199632,14.0,1,0
199632,41.0,0,0
199632,46.0,0,0
199649,0.0,0,0
199649,49.0,0,0
199656,0.0,0,0
199656,1.0,1,0
199656,2.0,0,0
199656,3.0,0,0
199656,8.0,1,0
199656,19.0,0,0
199656,31.0,0,0
199656,34.0,1,0
199656,36.0,0,0
199656,37.0,1,0
199656,38.0,1,0
199656,39.0,0,0
199656,45.0,0,0
199656,46.0,0,0
199656,49.0,0,0
199656,50.0,0,0
199656,51.0,0,0
199656,52.0,0,0
199656,54.0,0,0
199657,0.0,0,0
199657,8.0,1,0
199657,34.0,0,0
199657,46.0,0,0
199657,47.0,0,0
199657,51.0,0,0
199661,0.0,0,0
199661,1.0,0,0
199661,8.0,0,0
199661,46.0,0,0
199662,0.0,0,0
199665,0.0,0,0
199665,14.0,1,0
199668,0.0,0,0
199668,2.0,0,0
199668,3.0,0,0
199668,14.0,0,0
199668,37.0,0,0
199668,43.0,1,0
199668,49.0,0,0
199669,0.0,0,0
199669,37.0,1,0
199671,0.0,0,0
199671,1.0,0,0
199671,13.0,1,0
199671,14.0,1,0
199671,20.0,1,0
199671,21.0,1,0
199674,0.0,0,0
199674,36.0,0,0
199674,43.0,0,0
199674,49.0,0,0
199679,0.0,0,0
199679,14.0,0,0
199679,36.0,0,0
199679,47.0,0,0
199679,48.0,0,0
199679,52.0,0,0
199679,53.0,0,0
199682,0.0,0,0
199682,2.0,1,0
199682,13.0,0,0
199682,36.0,0,0
199682,38.0,1,0
199682,46.0,0,0
199682,47.0,1,0
199682,53.0,1,0
199688,0.0,0,0
199688,13.0,1,0
199688,20.0,1,0
199688,35.0,0,0
199688,37.0,1,0
199688,39.0,1,0
199688,47.0,0,0
199688,51.0,0,0
199690,0.0,0,0
199690,3.0,0,1
199690,8.0,1,0
199690,14.0,1,0
199690,53.0,1,0
199698,0.0,0,0
199698,1.0,0,0
199698,8.0,0,0
199698,14.0,0,0
199698,50.0,0,0
199705,0.0,0,0
199708,0.0,0,0
199708,2.0,0,0
199708,14.0,0,0
199708,20.0,0,0
199708,36.0,0,0
199708,47.0,0,0
199709,0.0,0,0
199709,2.0,1,0
199709,14.0,1,0
199709,46.0,1,0
199710,0.0,0,0
199710,2.0,0,0
199710,14.0,0,0
199710,36.0,0,0
199730,0.0,0,0
199730,8.0,1,0
199730,14.0,1,0
199730,45.0,0,0
199731,0.0,0,0
199731,2.0,0,0
199731,4.0,1,0
199731,6.0,1,0
199731,7.0,1,0
199731,8.0,0,0
199731,12.0,0,0
199731,13.0,1,0
199731,14.0,1,0
199731,31.0,1,0
199731,38.0,0,0
199731,39.0,0,0
199731,43.0,0,0
199731,46.0,0,0
199731,48.0,0,0
199731,49.0,0,0
199731,50.0,0,0
199731,53.0,0,0
199737,0.0,0,0
199742,0.0,0,0
199742,14.0,1,0
199742,38.0,0,0
199742,45.0,0,0
199742,46.0,0,0
199744,0.0,0,0
199744,20.0,1,0
199744,34.0,0,0
199744,49.0,1,0
199744,51.0,1,0
199744,53.0,0,0
199746,0.0,0,0
199749,0.0,0,0
199753,0.0,0,0
199756,0.0,0,0
199756,13.0,1,0
199756,14.0,0,0
199756,20.0,1,0
199756,27.0,0,0
199756,30.0,0,0
199756,36.0,0,0
199756,38.0,1,0
199756,39.0,1,0
199756,42.0,0,0
199756,45.0,0,0
199756,46.0,0,0
199756,47.0,0,0
199756,49.0,0,0
199756,53.0,0,0
199756,54.0,0,0
199762,0.0,0,0
199762,1.0,0,0
199762,14.0,1,0
199762,21.0,1,0
199762,34.0,0,0
199762,35.0,0,0
199762,36.0,0,0
199762,45.0,0,0
199762,51.0,0,0
199763,0.0,0,0
199763,13.0,1,0
199763,14.0,0,0
199763,19.0,1,0
199763,20.0,1,0
199763,36.0,0,0
199763,39.0,0,0
199763,45.0,0,0
199763,47.0,0,0
199764,0.0,0,0
199764,14.0,0,0
199764,34.0,0,0
199764,53.0,0,0
199771,0.0,0,0
199771,20.0,1,0
199772,0.0,0,0
199774,0.0,0,0
199776,0.0,0,0
199776,8.0,0,0
199776,13.0,1,0
199776,20.0,0,0
199776,21.0,0,0
199776,37.0,0,0
199776,39.0,0,0
199776,45.0,0,0
199776,46.0,0,0
199776,47.0,0,0
199776,48.0,0,0
199776,49.0,0,0
199780,0.0,0,0
199781,0.0,0,0
199781,14.0,0,0
199781,33.0,1,0
199781,36.0,0,0
199781,49.0,0,0
199785,0.0,0,0
199785,6.0,0,0
199785,14.0,0,0
199785,19.0,0,0
199785,21.0,1,0
199785,23.0,0,0
199785,36.0,0,0
199785,38.0,0,0
199785,39.0,0,0
199785,47.0,0,0
199785,53.0,0,0
199791,0.0,0,0
199793,0.0,0,0
199793,1.0,1,0
199793,2.0,0,0
199793,3.0,0,0
199793,8.0,0,0
199793,13.0,1,0
199793,14.0,0,0
199793,19.0,1,0
