permit_id,insp_url,inspec_id,insp_type,insp_date
1720,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199078&wguid=1367&wgunm=sysact&wgdmn=431,199078,Complaint,2013-09-27
1720,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198661&wguid=1367&wgunm=sysact&wgdmn=431,198661,Follow-up,2013-09-06
1720,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198325&wguid=1367&wgunm=sysact&wgdmn=431,198325,Routine,2013-08-22
3697,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821691&wguid=1367&wgunm=sysact&wgdmn=431,821691,Routine,2016-01-19
3697,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610507&wguid=1367&wgunm=sysact&wgdmn=431,610507,Routine,2015-03-09
3697,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205143&wguid=1367&wgunm=sysact&wgdmn=431,205143,Follow-up,2014-07-25
3697,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204960&wguid=1367&wgunm=sysact&wgdmn=431,204960,Routine,2014-07-16
3697,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201433&wguid=1367&wgunm=sysact&wgdmn=431,201433,Routine,2014-02-03
3697,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198088&wguid=1367&wgunm=sysact&wgdmn=431,198088,Follow-up,2013-08-09
3697,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183826&wguid=1367&wgunm=sysact&wgdmn=431,183826,Complaint,2013-07-30
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822041&wguid=1367&wgunm=sysact&wgdmn=431,822041,Routine,2016-02-05
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=819868&wguid=1367&wgunm=sysact&wgdmn=431,819868,Follow-up,2015-10-27
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814165&wguid=1367&wgunm=sysact&wgdmn=431,814165,Routine,2015-10-16
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810888&wguid=1367&wgunm=sysact&wgdmn=431,810888,Follow-up,2015-06-02
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810597&wguid=1367&wgunm=sysact&wgdmn=431,810597,Routine,2015-05-21
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405581&wguid=1367&wgunm=sysact&wgdmn=431,405581,Follow-up,2014-11-06
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405220&wguid=1367&wgunm=sysact&wgdmn=431,405220,Routine,2014-10-27
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202603&wguid=1367&wgunm=sysact&wgdmn=431,202603,Routine,2014-03-27
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200409&wguid=1367&wgunm=sysact&wgdmn=431,200409,Follow-up,2013-12-06
2008,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200358&wguid=1367&wgunm=sysact&wgdmn=431,200358,Routine,2013-12-05
1251,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823636&wguid=1367&wgunm=sysact&wgdmn=431,823636,Follow-up,2016-04-06
1251,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823243&wguid=1367&wgunm=sysact&wgdmn=431,823243,Routine,2016-03-18
1251,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813372&wguid=1367&wgunm=sysact&wgdmn=431,813372,Routine,2015-09-14
1251,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607744&wguid=1367&wgunm=sysact&wgdmn=431,607744,Follow-up,2015-02-05
1251,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607510&wguid=1367&wgunm=sysact&wgdmn=431,607510,Routine,2015-01-30
1251,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203741&wguid=1367&wgunm=sysact&wgdmn=431,203741,Routine,2014-05-21
1251,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200569&wguid=1367&wgunm=sysact&wgdmn=431,200569,Routine,2013-12-13
3118,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813642&wguid=1367&wgunm=sysact&wgdmn=431,813642,Follow-up,2015-09-29
3118,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813339&wguid=1367&wgunm=sysact&wgdmn=431,813339,Complaint,2015-09-16
3118,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405520&wguid=1367&wgunm=sysact&wgdmn=431,405520,Routine,2014-10-31
3118,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205794&wguid=1367&wgunm=sysact&wgdmn=431,205794,Complaint,2014-08-28
3118,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=119391&wguid=1367&wgunm=sysact&wgdmn=431,119391,Complaint,2014-05-06
3118,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201628&wguid=1367&wgunm=sysact&wgdmn=431,201628,Routine,2014-02-11
3118,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199626&wguid=1367&wgunm=sysact&wgdmn=431,199626,Routine,2013-10-29
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821298&wguid=1367&wgunm=sysact&wgdmn=431,821298,Follow-up,2015-12-31
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820467&wguid=1367&wgunm=sysact&wgdmn=431,820467,Follow-up,2015-11-19
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820476&wguid=1367&wgunm=sysact&wgdmn=431,820476,HACCP Follow-up,2015-11-19
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814073&wguid=1367&wgunm=sysact&wgdmn=431,814073,Routine,2015-10-14
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814086&wguid=1367&wgunm=sysact&wgdmn=431,814086,HACCP,2015-10-14
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812345&wguid=1367&wgunm=sysact&wgdmn=431,812345,Follow-up,2015-07-29
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811943&wguid=1367&wgunm=sysact&wgdmn=431,811943,HACCP,2015-07-08
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=206011&wguid=1367&wgunm=sysact&wgdmn=431,206011,Follow-up,2014-09-08
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205984&wguid=1367&wgunm=sysact&wgdmn=431,205984,Complaint,2014-09-05
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205568&wguid=1367&wgunm=sysact&wgdmn=431,205568,Complaint,2014-08-20
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203428&wguid=1367&wgunm=sysact&wgdmn=431,203428,Restoration,2014-05-03
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203414&wguid=1367&wgunm=sysact&wgdmn=431,203414,Restoration,2014-05-02
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203381&wguid=1367&wgunm=sysact&wgdmn=431,203381,Complaint,2014-05-01
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200897&wguid=1367&wgunm=sysact&wgdmn=431,200897,Restoration,2014-01-02
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200836&wguid=1367&wgunm=sysact&wgdmn=431,200836,Complaint,2013-12-31
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199363&wguid=1367&wgunm=sysact&wgdmn=431,199363,Follow-up,2013-10-15
4599,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199154&wguid=1367&wgunm=sysact&wgdmn=431,199154,Routine,2013-10-02
2489,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810298&wguid=1367&wgunm=sysact&wgdmn=431,810298,Routine,2015-05-11
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824606&wguid=1367&wgunm=sysact&wgdmn=431,824606,Routine,2016-05-12
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820696&wguid=1367&wgunm=sysact&wgdmn=431,820696,Complaint,2015-12-01
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820670&wguid=1367&wgunm=sysact&wgdmn=431,820670,Routine,2015-11-25
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812827&wguid=1367&wgunm=sysact&wgdmn=431,812827,Follow-up,2015-08-21
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812010&wguid=1367&wgunm=sysact&wgdmn=431,812010,Routine,2015-07-13
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=606373&wguid=1367&wgunm=sysact&wgdmn=431,606373,Routine,2014-12-09
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203206&wguid=1367&wgunm=sysact&wgdmn=431,203206,Complaint,2014-04-21
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202771&wguid=1367&wgunm=sysact&wgdmn=431,202771,Follow-up,2014-04-02
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202526&wguid=1367&wgunm=sysact&wgdmn=431,202526,Routine,2014-03-26
147239,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198787&wguid=1367&wgunm=sysact&wgdmn=431,198787,Routine,2013-09-16
4132,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822877&wguid=1367&wgunm=sysact&wgdmn=431,822877,Routine,2016-03-08
4132,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813862&wguid=1367&wgunm=sysact&wgdmn=431,813862,Routine,2015-10-06
4132,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610414&wguid=1367&wgunm=sysact&wgdmn=431,610414,Follow-up,2015-03-10
4132,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610264&wguid=1367&wgunm=sysact&wgdmn=431,610264,Routine,2015-03-03
4132,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203064&wguid=1367&wgunm=sysact&wgdmn=431,203064,Follow-up,2014-04-14
4132,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202787&wguid=1367&wgunm=sysact&wgdmn=431,202787,Routine,2014-04-03
4132,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199968&wguid=1367&wgunm=sysact&wgdmn=431,199968,Routine,2013-11-19
147496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823613&wguid=1367&wgunm=sysact&wgdmn=431,823613,Follow-up,2016-04-06
147496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823347&wguid=1367&wgunm=sysact&wgdmn=431,823347,Routine,2016-03-22
147496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611422&wguid=1367&wgunm=sysact&wgdmn=431,611422,Follow-up,2015-04-09
147496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611134&wguid=1367&wgunm=sysact&wgdmn=431,611134,Routine,2015-03-31
147496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204482&wguid=1367&wgunm=sysact&wgdmn=431,204482,Routine,2014-06-23
148083,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201136&wguid=1367&wgunm=sysact&wgdmn=431,201136,Follow-up,2014-01-16
148083,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200554&wguid=1367&wgunm=sysact&wgdmn=431,200554,Routine,2013-12-06
173002,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607630&wguid=1367&wgunm=sysact&wgdmn=431,607630,Follow-up,2015-02-03
173002,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405574&wguid=1367&wgunm=sysact&wgdmn=431,405574,Preoperational,2014-11-06
172553,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813001&wguid=1367&wgunm=sysact&wgdmn=431,813001,Routine,2015-08-26
172553,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204563&wguid=1367&wgunm=sysact&wgdmn=431,204563,Follow up,2014-06-19
172553,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204306&wguid=1367&wgunm=sysact&wgdmn=431,204306,Preoperational,2014-06-16
1657,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813933&wguid=1367&wgunm=sysact&wgdmn=431,813933,Routine,2015-10-07
172584,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814010&wguid=1367&wgunm=sysact&wgdmn=431,814010,Routine,2015-10-07
172584,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611452&wguid=1367&wgunm=sysact&wgdmn=431,611452,Follow-up,2015-04-10
172584,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611217&wguid=1367&wgunm=sysact&wgdmn=431,611217,Routine,2015-04-02
172584,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204555&wguid=1367&wgunm=sysact&wgdmn=431,204555,Preoperational,2014-06-18
2390,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610975&wguid=1367&wgunm=sysact&wgdmn=431,610975,Follow-up,2015-03-26
2390,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607523&wguid=1367&wgunm=sysact&wgdmn=431,607523,Follow-up,2015-02-02
2390,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607350&wguid=1367&wgunm=sysact&wgdmn=431,607350,Routine,2015-01-26
2390,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204229&wguid=1367&wgunm=sysact&wgdmn=431,204229,Routine,2014-06-13
6861,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405159&wguid=1367&wgunm=sysact&wgdmn=431,405159,Routine,2014-10-25
6861,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198591&wguid=1367&wgunm=sysact&wgdmn=431,198591,Routine,2013-09-04
3327,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824743&wguid=1367&wgunm=sysact&wgdmn=431,824743,Complaint,2016-05-17
3327,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813342&wguid=1367&wgunm=sysact&wgdmn=431,813342,Follow-up,2015-09-16
3327,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812917&wguid=1367&wgunm=sysact&wgdmn=431,812917,Routine,2015-08-26
3327,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607718&wguid=1367&wgunm=sysact&wgdmn=431,607718,Routine,2015-02-09
3327,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205101&wguid=1367&wgunm=sysact&wgdmn=431,205101,Follow-up,2014-07-22
3327,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204979&wguid=1367&wgunm=sysact&wgdmn=431,204979,Routine,2014-07-17
3327,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201101&wguid=1367&wgunm=sysact&wgdmn=431,201101,Routine,2014-01-14
188001,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=825250&wguid=1367&wgunm=sysact&wgdmn=431,825250,Routine,2016-06-03
188001,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820070&wguid=1367&wgunm=sysact&wgdmn=431,820070,Follow-up,2015-11-05
188001,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820104&wguid=1367&wgunm=sysact&wgdmn=431,820104,OWNERSHIP CHANGE,2015-11-04
6545,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823418&wguid=1367&wgunm=sysact&wgdmn=431,823418,Routine,2016-03-24
6545,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813368&wguid=1367&wgunm=sysact&wgdmn=431,813368,Routine,2015-09-14
6545,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607218&wguid=1367&wgunm=sysact&wgdmn=431,607218,Routine,2015-01-20
6545,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203846&wguid=1367&wgunm=sysact&wgdmn=431,203846,Follow-up,2014-05-28
6545,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203742&wguid=1367&wgunm=sysact&wgdmn=431,203742,Routine,2014-05-21
6545,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199003&wguid=1367&wgunm=sysact&wgdmn=431,199003,Routine,2013-09-25
5242,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821485&wguid=1367&wgunm=sysact&wgdmn=431,821485,Follow-up,2015-12-11
5242,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=819961&wguid=1367&wgunm=sysact&wgdmn=431,819961,Follow-up,2015-10-30
5242,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813570&wguid=1367&wgunm=sysact&wgdmn=431,813570,Complaint,2015-09-24
1431,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810188&wguid=1367&wgunm=sysact&wgdmn=431,810188,Follow-up,2015-05-06
1431,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611680&wguid=1367&wgunm=sysact&wgdmn=431,611680,Routine,2015-04-20
1431,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203466&wguid=1367&wgunm=sysact&wgdmn=431,203466,Routine,2014-05-05
187840,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813669&wguid=1367&wgunm=sysact&wgdmn=431,813669,Follow up,2015-09-30
187840,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813599&wguid=1367&wgunm=sysact&wgdmn=431,813599,Follow up,2015-09-25
187840,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813478&wguid=1367&wgunm=sysact&wgdmn=431,813478,Ownership change,2015-09-22
6775,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823675&wguid=1367&wgunm=sysact&wgdmn=431,823675,Complaint,2016-04-07
6775,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821465&wguid=1367&wgunm=sysact&wgdmn=431,821465,Routine,2016-01-08
6775,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607985&wguid=1367&wgunm=sysact&wgdmn=431,607985,Routine,2015-02-20
6775,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200565&wguid=1367&wgunm=sysact&wgdmn=431,200565,Routine,2013-12-12
147739,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823344&wguid=1367&wgunm=sysact&wgdmn=431,823344,License Renewal,2016-03-22
147739,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=612062&wguid=1367&wgunm=sysact&wgdmn=431,612062,Routine,2015-05-04
147739,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204800&wguid=1367&wgunm=sysact&wgdmn=431,204800,Follow-up,2014-07-07
147739,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204692&wguid=1367&wgunm=sysact&wgdmn=431,204692,Routine,2014-07-01
147739,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202720&wguid=1367&wgunm=sysact&wgdmn=431,202720,Routine,2014-03-26
147739,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200567&wguid=1367&wgunm=sysact&wgdmn=431,200567,Routine,2013-12-16
147739,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183618&wguid=1367&wgunm=sysact&wgdmn=431,183618,Preoperational,2013-07-17
188004,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820659&wguid=1367&wgunm=sysact&wgdmn=431,820659,Follow up,2015-11-30
188004,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820188&wguid=1367&wgunm=sysact&wgdmn=431,820188,Preoperational,2015-11-05
173135,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813796&wguid=1367&wgunm=sysact&wgdmn=431,813796,Routine,2015-10-02
173135,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810533&wguid=1367&wgunm=sysact&wgdmn=431,810533,Routine,2015-05-19
173135,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=606826&wguid=1367&wgunm=sysact&wgdmn=431,606826,OWNERSHIP CHANGE,2014-12-31
147773,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198678&wguid=1367&wgunm=sysact&wgdmn=431,198678,Preoperational,2013-09-10
147773,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198266&wguid=1367&wgunm=sysact&wgdmn=431,198266,Preoperational,2013-08-19
2149,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814377&wguid=1367&wgunm=sysact&wgdmn=431,814377,Follow-up,2015-10-22
2149,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814125&wguid=1367&wgunm=sysact&wgdmn=431,814125,Routine,2015-10-15
2149,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810170&wguid=1367&wgunm=sysact&wgdmn=431,810170,Routine,2015-05-06
2149,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=406042&wguid=1367&wgunm=sysact&wgdmn=431,406042,Follow-up,2014-11-24
2149,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405620&wguid=1367&wgunm=sysact&wgdmn=431,405620,Routine,2014-11-07
2149,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200579&wguid=1367&wgunm=sysact&wgdmn=431,200579,Routine,2013-12-13
2149,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183848&wguid=1367&wgunm=sysact&wgdmn=431,183848,Routine,2013-07-30
147417,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823056&wguid=1367&wgunm=sysact&wgdmn=431,823056,Follow-up,2016-03-09
147417,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822429&wguid=1367&wgunm=sysact&wgdmn=431,822429,Routine,2016-02-19
147417,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811767&wguid=1367&wgunm=sysact&wgdmn=431,811767,Follow-up,2015-06-30
147417,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811315&wguid=1367&wgunm=sysact&wgdmn=431,811315,Routine,2015-06-15
147417,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405187&wguid=1367&wgunm=sysact&wgdmn=431,405187,Routine,2014-10-24
147417,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201799&wguid=1367&wgunm=sysact&wgdmn=431,201799,Routine,2014-02-20
147417,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199621&wguid=1367&wgunm=sysact&wgdmn=431,199621,Routine,2013-10-29
6137,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813917&wguid=1367&wgunm=sysact&wgdmn=431,813917,Routine,2015-10-07
6137,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405847&wguid=1367&wgunm=sysact&wgdmn=431,405847,Routine,2014-11-18
6137,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201926&wguid=1367&wgunm=sysact&wgdmn=431,201926,Complaint,2014-02-25
1467,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611834&wguid=1367&wgunm=sysact&wgdmn=431,611834,Routine,2015-04-22
1467,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198945&wguid=1367&wgunm=sysact&wgdmn=431,198945,Routine,2013-09-23
2085,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610317&wguid=1367&wgunm=sysact&wgdmn=431,610317,Follow-up,2015-03-04
2085,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610141&wguid=1367&wgunm=sysact&wgdmn=431,610141,Routine,2015-02-26
1928,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=606610&wguid=1367&wgunm=sysact&wgdmn=431,606610,Routine,2014-12-15
1928,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202147&wguid=1367&wgunm=sysact&wgdmn=431,202147,Routine,2014-03-05
1928,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183721&wguid=1367&wgunm=sysact&wgdmn=431,183721,Routine,2013-07-19
6643,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=119161&wguid=1367&wgunm=sysact&wgdmn=431,119161,Routine,2013-07-12
1500,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811017&wguid=1367&wgunm=sysact&wgdmn=431,811017,Restoration,2015-06-05
1500,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811003&wguid=1367&wgunm=sysact&wgdmn=431,811003,Routine,2015-06-04
1500,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201942&wguid=1367&wgunm=sysact&wgdmn=431,201942,Follow-up,2014-02-19
1500,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201507&wguid=1367&wgunm=sysact&wgdmn=431,201507,Complaint,2014-02-05
3278,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821676&wguid=1367&wgunm=sysact&wgdmn=431,821676,Follow-up,2016-01-15
3278,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820669&wguid=1367&wgunm=sysact&wgdmn=431,820669,Routine,2015-11-30
3278,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405237&wguid=1367&wgunm=sysact&wgdmn=431,405237,Routine,2014-10-28
3278,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199036&wguid=1367&wgunm=sysact&wgdmn=431,199036,Routine,2013-09-26
172780,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821991&wguid=1367&wgunm=sysact&wgdmn=431,821991,Complaint,2016-02-03
172780,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610479&wguid=1367&wgunm=sysact&wgdmn=431,610479,Follow-up,2015-03-11
172780,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610206&wguid=1367&wgunm=sysact&wgdmn=431,610206,Routine,2015-02-27
172780,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205802&wguid=1367&wgunm=sysact&wgdmn=431,205802,Preoperational,2014-08-25
