report_id,risk,phone_num,insp_date,insp_timein,insp_timeout,insp_name,insp_badge
610777,2,2029392801,2015-03-20,23:05:00,11:25:00,Douglas Dalier,082
610778,3,2025244862,2015-03-20,11:21:00,14:20:00,Laura Wildey,89
610789,2,2028278745,2015-03-20,14:15:00,15:30:00,Alice Jackson,54
610796,3,2022481991,2015-03-18,15:44:00,16:45:00,C BASSEY,612
610805,3,2025438222,2015-03-19,11:00:00,12:00:00,SHARON  CAVE,124
610811,3,2023493700,2015-03-20,00:15:00,13:55:00,ROSS GATERETSE,624
610812,2,2026382460,2015-03-20,10:50:00,23:55:00,ROSS J. GATERETSE,624
610819,3,2024884000,2015-03-23,10:15:00,11:50:00,Denise Lucas,603
610823,3,2022328888,2015-03-23,12:30:00,13:15:00,Jaime Hernandez,607
610835,3,2022441949,2015-03-23,10:30:00,12:00:00,Alice Jackson,54
610858,3,,2015-03-24,10:45:00,11:30:00,Joyce Moore,64
610860,3,2022991028,2015-03-24,10:25:00,11:30:00,Douglas Dalier,082
610864,4,2022328466,2015-03-24,23:35:00,12:55:00,Doulas Dalier,082
610865,3,2028889898,2015-03-24,10:50:00,13:00:00,Megan Johnson,121
610891,2,2025943300,2015-03-24,11:00:00,11:45:00,SHARON  CAVE,124
610894,3,2026272183,2015-03-24,12:10:00,13:25:00,Jaime Hernandez,607
610906,3,2024292400ext290,2015-03-25,10:25:00,10:50:00,Douglas Dalier,082
610909,3,2022987777,2015-03-25,10:30:00,12:30:00,Joyce Moore,64
610922,2,2023333443,2015-03-25,13:00:00,13:30:00,Joyce Moore,64
610933,3,2023281100,2015-03-25,12:05:00,12:20:00,Jaime Hernandez,607
610942,3,2025880511,2015-03-25,13:45:00,14:10:00,Jaime Hernandez,607
610949,2,2022234762,2015-03-25,10:10:00,10:45:00,Laura Wildey,89
610952,3,2025470030,2015-03-16,11:35:00,12:00:00,SHARON CAVE,124
610953,2,,2015-03-24,13:30:00,14:45:00,Alice Jackson,54
610967,2,2025433923,2015-03-03,11:10:00,11:40:00,SHARON CAVE,124
610969,3,2024489217,2015-03-25,12:40:00,14:00:00,R ESPY-HARLAN,59
610975,2,2029730404,2015-03-26,11:20:00,12:10:00,Douglas Dalier,082
610976,3,2023339180,2015-03-26,11:00:00,12:30:00,Joyce Moore,64
610978,3,2022897561,2015-03-26,10:50:00,13:15:00,Megan Johnson,121
610982,3,2023329672,2015-03-26,11:45:00,13:27:00,ALEMAYEHU TEKLESELASSIE,029
610991,2,2022326200,2015-03-26,13:50:00,15:05:00,ALEMAYEHU TEKLESELASSIE,029
610993,3,2025476600,2015-03-26,14:15:00,15:30:00,JEMAL YASIN,026
610995,3,2026592696,2015-03-26,14:05:00,15:00:00,Douglas Dalier,082
610997,3,2025244862,2015-03-26,13:35:00,14:00:00,Laura Wildey,89
610999,3,2024080417,2014-12-13,14:00:00,14:30:00,SHARON CAVE,124
611011,3,2022441949,2015-03-26,13:45:00,14:30:00,Alice Jackson,54
611021,2,2023978638,2015-03-26,13:50:00,15:20:00,Denise T. Lucas,603
611028,4,2025431040,2015-03-27,09:30:00,11:40:00,Laura Wildey,89
611045,3,2027226966,2015-03-25,14:30:00,15:25:00,Alice Jackson,54
611063,2,2026362375,2015-03-27,13:15:00,14:30:00,JEMAL YASIN,026
611080,3,2024840301,2015-03-30,10:30:00,12:20:00,Laura Wildey,89
611086,3,2029692858,2015-03-30,11:00:00,13:20:00,Megan Johnson,121
611087,2,2022895888,2015-03-30,10:00:00,10:28:00,Douglas Dalier,082
611091,2,2022962575,2015-03-30,13:30:00,14:30:00,Alice Jackson,54
611104,3,2024884113,2015-03-30,12:40:00,13:25:00,FANG,611
611105,3,2028631860,2015-03-30,13:30:00,14:30:00,FANG,611
611107,3,2027978888,2015-03-30,12:35:00,14:15:00,ALEMAYEHU TEKLESELASSIE,029
611108,3,2022650010,2015-03-30,14:25:00,15:50:00,ALEMAYEHU TEKLESELASSIE,029
611109,2,,2015-03-30,11:05:00,12:30:00,Jaime Hernandez,607
611111,3,2026386800,2015-03-30,13:25:00,15:00:00,Megan Johnson,121
611113,3,2023493700,2015-03-30,13:30:00,14:35:00,ROSS GATERETSE,624
611116,2,2028985704,2015-03-30,10:30:00,11:00:00,Megan Johnson,121
611122,3,2025438222,2015-03-30,12:15:00,12:35:00,SHARON CAVE,124
611125,3,2022987777,2015-03-31,10:00:00,11:00:00,Joyce Moore,64
611126,2,2022234762,2015-03-31,11:03:00,11:45:00,Laura Wildey,89
611134,2,2023329300,2015-03-31,12:10:00,13:56:00,ALEMAYEHU    TEKLESELASSIE,029
611147,2,2022326200,2015-03-31,15:02:00,15:35:00,ALEMAYEHU TEKLESELASSIE,029
611162,3,2025054000,2015-03-31,12:03:00,15:00:00,Laura Wildey,89
611165,3,2024623700,2015-03-27,14:20:00,14:30:00,R ESPY-HARLAN,59
611169,3,2024943135,2015-04-01,10:55:00,12:15:00,ALEMAYEHU TEKLESELASSIE,029
611170,2,2022990989,2015-03-31,12:10:00,,R. ESPY-HARLAN,59
611172,3,2026678735,2015-04-01,12:35:00,14:30:00,ALEMAYEHU. TEKLESELASSIE,029
611188,4,2022341969,2015-04-01,13:20:00,14:30:00,Jaime Hernandez,607
611195,3,2022897561,2015-03-31,13:00:00,13:45:00,Megan Johnson,121
611200,3,2024840228,2015-03-31,13:10:00,13:50:00,SHARON CAVE,124
611217,3,2022341884,2015-04-02,14:20:00,15:55:00,ALEMAYEHU TEKLESELASSIE,029
611222,4,2025431040,2015-04-02,10:21:00,11:00:00,Laura Wildey,89
611232,3,2027331285,2015-04-02,11:15:00,12:20:00,SHARON CAVE,124
611233,3,2024793958,2015-04-02,10:33:00,11:50:00,Denise T. Lucas,603
611240,3,2028637590,2015-04-02,14:30:00,15:25:00,Denise T. Lucas,603
611246,2,2027261511,2015-04-03,14:39:00,15:45:00,C BASSEY,612
611249,2,2022234762,2015-04-06,08:20:00,08:50:00,Laura Wildey,89
611250,3,2023473225,2015-04-03,12:55:00,14:15:00,ROSS J. GATERETSE,624
611255,3,2026386800,2015-04-03,14:20:00,14:55:00,Megan Johnson,121
611256,3,2029692858,2015-04-03,15:00:00,15:30:00,Megan Johnson,121
611263,2,2023978638,2015-04-06,11:10:00,12:00:00,Temesgen Jemaneh,422
611264,2,2027227202,2015-04-06,11:35:00,12:30:00,Bruce E. Flippens,411
611269,3,2027725987,2015-04-06,14:42:00,12:45:00,Laura Wildey,89
611273,3,2025054000,2015-04-06,11:11:00,11:50:00,Laura Wildey,89
611283,3,,2015-04-06,14:25:00,15:35:00,ROSS GATERETSE,624
611290,3,2024503412,2015-04-07,09:50:00,10:56:00,VICTOR CURRIE,088
611305,3,2022936000,2015-04-07,11:00:00,12:15:00,Alice Jackson,54
611308,2,2022962575,2015-04-07,13:15:00,13:45:00,Alice Jackson,54
611309,3,2028032371,2015-04-07,12:15:00,13:55:00,ALEMAYEHU TEKLESELASSIE,029
611319,3,2025880511,2015-04-07,12:55:00,13:20:00,Jaime Hernandez,607
611324,4,2022341969,2015-04-07,13:50:00,14:20:00,Jaime Hernandez,607
611325,2,2022658136,2015-03-31,12:40:00,13:45:00,R ESPY-HARLAN,59
611328,3,2028980360,2015-04-07,15:20:00,16:15:00,Bruce E. Flippens,411
611342,3,2028879215,2015-04-08,10:30:00,12:20:00,Laura Wildey,89
611345,3,2027067508,2015-04-08,12:00:00,12:50:00,Alice Jackson,54
611349,3,2027066761,2015-04-08,13:18:00,14:45:00,Laura Wildey,89
611357,2,2022658136,2015-04-08,10:45:00,11:15:00,Jaime Hernandez,607
611361,2,2022990989,2015-04-08,11:30:00,11:45:00,Jaime Hernandez,607
611368,3,2024840301,2015-04-08,14:00:00,14:40:00,FANG,611
611369,3,2026678735,2015-04-08,14:20:00,14:55:00,ALEMAYEHU. TEKLESELASSIE,029
611372,3,2022650010,2015-04-08,15:02:00,15:35:00,ALEMAYEHU TEKLESELASSIE,029
611374,3,2028822666,2015-04-07,13:08:00,14:15:00,C BASSEY,612
611387,3,2024292277,2015-04-08,13:55:00,15:30:00,Megan Johnson,121
611392,3,2022650828,2015-04-09,11:35:00,12:45:00,Joyce Moore,64
611401,4,2023195295,2015-04-09,10:21:00,11:45:00,Denise T. Lucas,603
611402,3,2027523455,2015-04-09,13:15:00,14:15:00,Alice Jackson,54
611404,3,2024793958,2015-04-09,10:10:00,10:55:00,FANG,611
611405,2,2023195295,2015-04-09,11:46:00,12:30:00,Denise T. Lucas,603
611410,3,2028637590,2015-04-09,11:50:00,12:40:00,FANG,611
611411,3,2024840228,2015-04-09,13:10:00,14:10:00,FANG,611
611415,2,,2015-04-08,15:00:00,15:45:00,Alice Jackson,54
611421,3,2027978888,2015-04-09,14:13:00,14:42:00,ALEMAYEHU TEKLESELASSIE,029
611422,2,2023329300,2015-04-09,15:03:00,15:27:00,ALEMAYEHU TEKLESELASSIE,029
611427,3,2026106464,2015-04-10,10:30:00,13:00:00,JEMAL YASIN,026
611432,2,,2015-04-10,11:00:00,11:40:00,FANG,611
611433,3,,2015-04-09,13:13:00,15:08:00,VICTOR CURRIE,088
611443,3,2022433964,2015-04-10,11:00:00,11:45:00,Alice Jackson,54
611451,3,2024992393,2015-04-10,13:30:00,14:40:00,Laura Wildey,89
611452,3,2022341884,2015-04-10,15:01:00,15:26:00,ALEMAYEHU TEKLESELASSIE,029
611459,3,2026283380,2015-04-10,12:45:00,14:10:00,ROSS GATERETSE,624
611470,3,2024087474,2015-03-27,11:10:00,11:45:00,SHARON CAVE,124
611473,2,2026282888,2015-04-13,10:30:00,11:35:00,Douglas Dalier,082
611486,3,2027725987,2015-04-13,14:10:00,15:00:00,Laura Wildey,89
611496,3,2025308897,2015-04-09,11:45:00,15:30:00,Megan Johnson,121
611507,3,2027331216,2015-04-13,12:55:00,15:30:00,Denise T. Lucas,603
611520,3,2025461935,2015-04-13,15:30:00,16:00:00,SHARON CAVE,124
611537,3,2026876356,2015-04-14,12:15:00,13:30:00,Derek Nottingham,64
611539,2,2027227202,2015-04-14,10:20:00,11:05:00,Bruce E. Flippens,411
611542,2,,2015-04-14,10:35:00,11:10:00,Jaime Hernandez,607
611546,3,2023195259,2015-04-14,13:15:00,03:17:00,Denise Lucas,603
611552,3,2025880511,2015-04-14,12:30:00,12:40:00,Jaime Hernandez,607
611553,2,2024560500,2015-04-14,10:17:00,11:00:00,FANG,611
611554,3,2028032371,2015-04-14,15:12:00,15:52:00,ALEMAYEHU TEKLESELASSIE,029
611555,3,2026272183,2015-04-14,12:00:00,12:25:00,Jaime Hernandez,607
611557,3,2025308897,2015-04-14,10:45:00,11:15:00,Megan Johnson,121
611558,2,2022990989,2015-04-14,15:34:00,13:10:00,Jaime Hernandez,607
611562,3,2025476600,2015-04-14,14:50:00,15:00:00,FANG,611
611567,3,,2015-04-14,10:45:00,12:15:00,ROSS GATERETSE,624
611568,2,2022915150,2015-04-14,11:52:00,12:50:00,C BASSEY,612
611570,3,202882EATS,2015-04-14,15:13:00,16:15:00,C BASSEY,612
611577,3,2022651586,2015-04-09,12:45:00,14:00:00,R ESPY-HARLAN,59
611593,2,2028173900,2015-04-15,11:20:00,12:05:00,Jaime Hernandez,607
611599,3,2024992393,2015-04-15,02:45:00,15:35:00,Laura Wildey,89
611609,3,2023870909,2015-04-15,14:12:00,15:20:00,C BASSEY,612
611612,3,2023473225,2015-04-15,12:55:00,13:45:00,ROSS GATERETSE,624
611614,3,,2015-04-15,10:45:00,11:35:00,ROSS GATERETSE,624
611619,3,2025440518,2015-04-17,08:54:00,11:30:00,SHARON CAVE,124
611634,3,2023472233,2015-04-15,12:05:00,13:27:00,VICTOR CURRIE,088
611635,2,2022652674,2015-04-17,13:11:00,14:48:00,ALEMAYEHU TEKLESELASSIE,029
611646,3,2029948844,2015-04-17,10:55:00,12:20:00,Laura Wildey,89
611653,3,2026283380,2015-04-17,13:45:00,14:45:00,ROSS GATERETSE,624
611659,2,2025478327,2015-04-17,12:15:00,13:00:00,NADA MULARA,124
611663,3,2026390846,2015-04-20,10:13:00,11:50:00,Victoria Fletcher,087
611664,3,2027725987,2015-04-20,10:20:00,10:36:00,Laura Wildey,89
611668,3,,2015-04-20,11:05:00,12:10:00,Joyce Moore,64
611680,2,,2015-04-20,11:30:00,12:20:00,Jaime Hernandez,607
611690,3,2027226966,2015-04-20,14:15:00,14:45:00,Alice Jackson,54
611695,3,,2015-04-20,12:25:00,13:30:00,ROSS GATERETSE,624
611704,3,2025881211,2015-04-20,14:50:00,15:50:00,Megan  Johnson,121
611713,3,2022896293,2015-04-21,10:56:00,13:05:00,Laura Wildey,89
611714,2,2023370400,2015-04-21,12:15:00,13:00:00,Joyce moore,64
611720,3,2023470050,2015-04-21,12:22:00,14:30:00,Victoria Fletcher,087
611721,3,2028289191,2015-04-21,14:00:00,15:00:00,Alice Jackson,54
611734,2,2022936301,2015-04-21,10:45:00,11:30:00,Alice Jackson,54
611748,3,2028989000,2015-04-21,13:25:00,14:40:00,ROSS GATERETSE,624
611756,5,2023420444,2015-04-22,12:00:00,13:15:00,Joyce Moore,64
611758,4,2023420444,2015-04-22,13:30:00,14:15:00,Joyce Moore,64
611768,3,2029948844,2015-04-22,09:42:00,10:05:00,Laura Wildey,89
611772,3,2027331216,2015-04-22,11:40:00,13:10:00,Denise T. Lucas,603
611777,2,,2015-04-22,14:01:00,14:10:00,Jaime Hernandez,607
611787,2,,2015-04-22,13:30:00,14:20:00,ROSS GATERETSE,624
611793,3,2024489217,2015-04-20,13:00:00,13:45:00,R ESPY-HARLAN,59
611802,3,2022345870,2015-04-20,12:00:00,13:15:00,R ESPY-HARLAN,59
611804,4,2022233636,2015-04-23,10:50:00,13:30:00,Megan Johnson,121
611810,3,,2015-04-23,11:11:00,15:12:00,Victoria Fletcher,087
611818,2,2027335333,2015-04-23,11:45:00,13:25:00,ROSS GATERETSE,624
611823,3,2025254375,2015-04-23,13:40:00,14:30:00,SHARON CAVE,124
611832,3,2022932100,2015-04-24,09:10:00,11:25:00,Douglas Dalier,082
611833,3,,2015-04-24,11:19:00,12:30:00,Victoria Fletcher,087
611834,3,,2015-04-22,09:40:00,11:57:00,VICTOR CURRIE,088
611839,2,2022894601,2015-04-24,12:30:00,14:15:00,Alice Jackson,54
611865,2,2028721144,2015-04-27,11:45:00,12:45:00,Douglas Dalier,082
611868,3,2028004100,2015-04-27,10:00:00,22:55:00,Joyce Moore,64
611870,2,7036755504,2015-04-27,10:30:00,11:15:00,ALICE JACKSON,54
611872,2,2023318118,2015-04-27,10:30:00,11:40:00,DOUGLAS DALIER,082
611888,3,3109269920,2015-04-27,12:20:00,13:00:00,Jaime Hernandez,607
611890,3,,2015-04-27,12:15:00,13:50:00,VICTOR CURRIE,088
611900,2,2022894601,2015-04-28,10:37:00,11:28:00,ALEMAYEHU TEKLESELASSIE,029
611901,2,2023338350,2015-04-28,11:00:00,12:40:00,Joyce Moore,64
611906,2,2023730035,2015-04-28,12:37:00,,Ivory Gene Cooper,650
611910,3,2023470050,2015-04-28,13:34:00,14:35:00,Victoria Fletcher,087
611917,3,2026880333,2015-04-27,13:38:00,15:33:00,VICTOR CURRIE,088
611920,4,2022233636,2015-04-28,10:26:00,11:45:00,VICTOR CURRIE,088
611927,3,2025267419,2015-04-28,11:20:00,12:40:00,Denise T. Lucas,603
611930,3,2028323334,2015-04-28,13:25:00,15:10:00,Denise T. Lucas,603
611936,3,2026863588,2015-04-28,02:35:00,15:45:00,Alice Jackson,54
611959,2,2022652674,2015-04-29,12:06:00,12:38:00,ALEMAYEHU TEKLESELASSIE,029
611961,2,2022930049,2015-04-29,13:30:00,14:45:00,Laura Wildey,89
611964,3,2026594136,2015-04-29,13:00:00,15:15:00,Megan Johnson,121
611990,3,,2015-04-29,13:00:00,13:45:00,SHARON CAVE,124
611995,3,2023470050,2015-04-30,10:17:00,11:10:00,FANG,611
612004,2,,2015-04-29,21:54:00,11:09:00,C BASSEY,612
612013,3,2028613450,2015-05-01,09:30:00,11:00:00,Joyce Moore,64
612015,3,2026390846,2015-05-01,10:40:00,12:07:00,Victoria Fletcher,087
612027,2,2023477428,2015-05-01,13:37:00,14:30:00,Victoria Fletcher,087
612047,3,2024136883,2015-05-01,10:00:00,11:15:00,Alice Jackson,54
612053,3,2025440100,2015-04-21,11:50:00,12:30:00,SHARON CAVE,124
612056,3,2027355895,2015-04-22,11:30:00,12:45:00,R ESPY-HARLAN,59
612058,3,2026390846,2015-05-04,10:22:00,11:18:00,Victoria Fletcher,087
612059,2,2023930379,2015-05-04,10:10:00,12:03:00,ALEMAYEHU TEKLESELASSIE,029
612062,2,2025303918,2015-05-04,11:00:00,11:45:00,Douglas Dalier,082
612064,2,2022930049,2015-05-04,12:01:00,12:20:00,Laura Wildey,89
612074,3,2022568888,2015-05-04,10:00:00,11:10:00,FANG,611
612075,3,2025065589,2015-05-04,13:20:00,15:50:00,Laura Wildey,89
612078,2,2026975250,2015-05-04,13:00:00,14:20:00,FANG,611
612081,2,2023313213,2015-05-04,11:55:00,13:05:00,Jaime Hernandez,607
612083,2,2023455603,2015-05-04,14:58:00,15:40:00,ALEMAYEHU TEKLESELASSIE,029
810093,4,2027127457,2015-05-04,12:20:00,13:35:00,ROSS GATERETSE,624
810094,2,2027127451,2015-05-04,14:35:00,15:10:00,ROSS GATERETSE,624
810108,3,2028613450,2015-05-05,11:25:00,12:20:00,Joyce Moore,64
810120,2,2023476460,2015-05-05,13:05:00,13:35:00,Jaime Hernandez,607
810128,2,2028422467,2015-05-05,11:00:00,11:55:00,Jaime Hernandez,607
810131,3,2022651586,2015-05-05,23:35:00,12:15:00,R ESPY-HARLAN,59
810139,3,2022380180,2015-05-05,11:02:00,13:58:00,ALEMAYEHU TEKLESELASSIE,029
810150,3,2025467525,2015-05-04,11:35:00,13:00:00,Temesgen Jemaneh,422
810166,2,2022894601,2015-05-06,09:00:00,09:40:00,Jaime Hernandez,607
810170,3,2026820500,2015-05-06,13:28:00,14:15:00,Laura Wildey,89
810175,2,2023338350,2015-05-06,13:00:00,14:00:00,Joyce Moore,64
810178,3,2025254375,2015-05-06,12:50:00,13:40:00,FANG,611
810188,2,,2015-05-06,12:15:00,12:35:00,Jaime Hernandez,607
810193,4,,2015-05-06,12:55:00,14:15:00,ROSS GATERETSE,624
810198,3,2023474575,2015-05-07,09:44:00,12:21:00,Victoria Fletcher,087
810199,3,2026863588,2015-05-07,10:45:00,11:30:00,Alice Jackson,54
810204,2,2023281907,2015-05-07,11:24:00,13:18:00,ALEMAYEHU TEKLESELASSIE,029
810210,3,2023474265,2015-05-07,12:29:00,14:19:00,Victoria Fletcher,087
810211,3,2026355912,2015-05-07,10:15:00,13:15:00,Denise Lucas,603
810215,3,,2015-05-07,11:20:00,12:10:00,FANG,611
810217,3,,2015-05-07,13:00:00,14:00:00,FANG,611
810226,3,2022887927,2015-05-06,14:00:00,15:50:00,Temesgen Jemaneh,422
810229,2,2023338350,2015-05-07,10:26:00,11:10:00,FANG,611
810232,2,2025478327,2015-05-07,13:45:00,14:20:00,SHARON CAVE,124
810237,2,2029946429,2015-05-08,08:25:00,09:25:00,Laura Wildey,89
810239,2,,2015-05-07,12:25:00,13:20:00,ROSS J. GATERETSE,624
810249,2,2022991071,2015-05-07,09:31:00,10:56:00,VICTOR CURRIE,088
810250,3,2028228783,2015-05-08,10:48:00,13:45:00,Laura Wildey,89
810255,3,2023380307,2015-05-08,10:30:00,11:00:00,Bruce E. Flippens,411
810259,3,2023374663,2015-05-08,13:00:00,13:45:00,Joyce Moore,64
810262,3,2028383217,2015-05-08,13:52:00,14:40:00,Bruce E. Flippens,411
810263,2,2029860935,2015-05-08,14:00:00,15:05:00,Douglas Dalier,082
810264,3,2024943135,2015-05-08,10:25:00,11:25:00,Jaime Hernandez,607
810265,2,,2015-05-06,22:15:00,12:45:00,VICTOR CURRIE,088
810273,2,2023313213,2015-05-08,13:02:00,13:35:00,ALEMAYEHU TEKLESELASSIE,029
810274,3,2026594136,2015-05-05,12:25:00,13:01:00,VICTOR CURRIE,088
810276,2,2025586900,2015-05-07,14:10:00,16:10:00,Temesgen Jemaneh,422
810277,3,2023933776,2015-05-08,10:55:00,12:30:00,ROSS GATERETSE,624
810283,3,2023474575,2015-05-09,10:45:00,11:38:00,Ronnie Taylor,601
810286,3,2025065589,2015-05-11,10:33:00,11:15:00,Laura Wildey,89
810291,3,,2015-05-11,11:00:00,12:00:00,Temesgen Jemaneh,422
810298,2,2023877783,2015-05-11,13:10:00,14:15:00,Douglas Dalier,082
810299,0,2025621214,2015-05-11,14:07:00,14:47:00,Ivory Gene Cooper,650
810305,3,2022320395,2015-05-11,10:20:00,12:30:00,Jaime Hernandez,607
810310,2,2028721144,2015-05-11,12:25:00,12:45:00,Megan Johnson,121
810315,3,2022650828,2015-05-11,11:35:00,11:55:00,Douglas Dalier,082
810326,3,2022932100,2015-05-11,12:35:00,13:00:00,Douglas Dalier,082
810336,3,2023477359,2015-05-12,10:08:00,12:30:00,Victoria Fletcher,087
810337,3,2023640800,2015-05-12,11:30:00,12:30:00,Alice Jackson,54
810345,3,2024634200,2015-05-12,13:05:00,14:30:00,Jaime Hernandez,607
810349,3,2029559001,2015-05-12,11:45:00,12:50:00,Jaime Hernandez,607
810361,2,2022342449,2015-05-12,12:34:00,13:08:00,ALEMAYEHU TEKLESELASSIE,029
810365,3,2024523033,2015-05-13,10:00:00,12:20:00,Laura Wildey,89
810372,3,2027854314,2015-05-13,11:25:00,14:00:00,Megan Johnson,121
810379,3,2024888800,2015-05-06,13:15:00,13:45:00,Carolene Bailey,107
810381,2,2025251886,2015-05-13,14:15:00,15:40:00,Megan Johnson,121
810388,2,2023930379,2015-05-13,14:07:00,14:49:00,ALEMAYEHU TEKLESELASSIE,029
810389,5,2028992426,2015-05-14,14:20:00,15:15:00,Bruce E. Flippens,411
810391,3,2028983650,2015-05-14,08:15:00,09:30:00,Laura Wildey,89
810400,2,2027335333,2015-05-14,09:32:00,15:35:00,ROSS J GATERETSE,624
810407,3,2028228783,2015-05-14,10:31:00,11:30:00,Laura Wildey,89
810410,2,2028173900,2015-05-14,12:18:00,13:06:00,ALEMAYEHU TEKLESELASSIE,029
810418,3,2023334422,2015-05-14,12:30:00,13:30:00,Joyce Moore,64
810422,2,2022988331,2015-05-14,13:43:00,14:20:00,Joyce Moore,64
810435,3,2023283660,2015-05-14,11:10:00,12:15:00,Jaime Hernandez,607
810437,3,2023287499,2015-05-14,12:20:00,13:15:00,Jaime Hernandez,607
810438,3,2022654943,2015-05-14,13:25:00,14:15:00,Jaime Hernandez,607
810463,3,2022233338,2015-05-15,13:20:00,15:25:00,Douglas Dalier,082
810465,3,2023997526,2015-05-15,12:40:00,13:55:00,FANG,611
810467,3,2023934232,2015-05-15,14:16:00,16:10:00,Laura Wildey,89
810468,3,3015360178,2015-05-14,14:20:00,15:20:00,Temesgen Jemaneh,422
810470,3,2023320800,2015-05-15,12:00:00,13:00:00,Jaime Hernandez,607
810479,3,2022345870,2015-05-13,14:00:00,15:00:00,Alice Jackson,54
810482,3,2025652050,2015-05-15,13:25:00,14:50:00,ROSS GATERETSE,624
810483,3,2025541357,2015-05-01,12:30:00,13:15:00,Carolene Bailey,107
810490,3,2023396493,2015-05-18,10:00:00,11:00:00,Joyce Moore,64
810494,4,2025876258,2015-05-18,10:05:00,12:30:00,Laura Wildey,89
810500,3,2022441395,2015-05-18,10:45:00,12:30:00,Alice Jackson,54
810502,3,2028133726,2015-05-13,12:41:00,13:56:00,VICTOR CURRIE,088
810503,3,2023932900,2015-05-18,12:20:00,13:20:00,Victoria Fletcher,087
810516,3,2026599070,2015-05-18,14:05:00,16:10:00,Laura Wildey,89
810530,3,2023338377,2015-05-19,11:10:00,12:15:00,Joyce Moore,64
810531,3,2023996565,2015-05-19,10:20:00,11:50:00,Temesgen Jemaneh,422
810533,3,2027837995,2015-05-19,10:36:00,12:10:00,Laura Wildey,89
810535,3,2023383881,2015-05-19,12:23:00,13:30:00,Joyce Moore,64
810549,4,2026862233,2015-05-19,14:15:00,15:15:00,Alice Jackson,54
810550,3,,2015-05-19,14:59:00,16:25:00,Victoria Fletcher,087
810564,3,2024523033,2015-05-20,09:50:00,10:35:00,Laura Wildey,89
810567,3,2023932900,2015-05-20,10:45:00,11:15:00,Victoria Fletcher,087
810569,3,2025890899,2015-05-20,10:42:00,12:00:00,Laura Wildey,89
810575,2,2202230100,2015-05-20,12:06:00,12:58:00,Laura Wildey,89
810576,2,,2015-05-20,11:45:00,13:30:00,Joyce Moore,64
810577,3,2027190111,2015-05-20,11:21:00,13:25:00,Victoria Fletcher,087
810583,3,2023474265,2015-05-20,13:54:00,14:50:00,Victoria Fletcher,087
810585,3,2026472262,2015-05-20,08:15:00,09:35:00,Laura Wildey,89
810592,3,2023473293,2015-05-20,12:45:00,14:05:00,ROSS GATERETSE,624
810593,2,2025597656,2015-05-20,14:45:00,15:35:00,ROSS GATERETSE,624
810597,3,2026387101,2015-05-21,08:15:00,09:55:00,Laura Wildey,89
810601,2,2025589545,2015-05-19,12:02:00,12:52:00,VICTOR CURRIE,088
810603,3,2028423040,2015-05-21,10:20:00,12:23:00,ALEMAYEHU TEKLESELASSIE,029
810604,3,2028330120,2015-05-20,09:50:00,11:24:00,VICTOR CURRIE,088
810616,5,2026374701,2015-05-21,10:16:00,13:30:00,Victoria Fletcher,087
810620,3,2026472262,2015-05-21,13:35:00,14:09:00,Laura Wildey,89
810623,3,2023934232,2015-05-21,14:50:00,15:25:00,Laura Wildey,89
810638,3,2023638218,2015-05-20,13:45:00,15:00:00,Alice Jackson,54
810643,5,2026371234,2015-01-14,11:20:00,12:55:00,Ross Gatereste,624
810644,5,2026371234,2015-01-28,13:45:00,14:55:00,ROSS GATERETSE,624
810645,3,2027222800,2015-05-22,11:30:00,12:05:00,C BASSEY,612
810648,5,2026374701,2015-05-21,10:59:00,13:30:00,Victoria Fletcher,087
810650,5,2026371234,2015-05-21,11:32:00,13:30:00,Victoria Fletcher,087
810651,3,2023717994,2015-05-22,01:30:00,14:40:00,Laura Wildey,89
810652,5,2026374701,2015-05-21,12:23:00,13:30:00,Victoria Fletcher,087
810668,3,2023525083,2015-05-21,13:10:00,13:50:00,SHARON CAVE,124
810673,3,2023447021,2015-05-21,14:10:00,14:50:00,SHARON CAVE,124
810678,3,2023338800,2015-05-26,12:30:00,13:45:00,Joyce Moore,64
810679,3,2022328424,2015-05-26,12:02:00,13:08:00,ALEMAYEHU TEKLESELASSIE,029
810683,2,2022378989,2015-05-26,13:30:00,14:45:00,Alice Jackson,54
810692,3,2024505620,2015-05-26,11:35:00,12:25:00,Douglas Dalier,082
810694,2,2029996880,2015-05-26,09:30:00,10:35:00,Temesgen Jemaneh,422
810716,3,2025548826,2015-05-06,11:10:00,12:05:00,Carolene Bailey,107
810718,3,2027355649,2015-05-26,13:10:00,13:45:00,SHARON CAVE,124
810720,2,2026629047,2015-05-26,12:15:00,13:25:00,ROSS J. GATERETSE,624
810727,3,2023337370,2015-05-27,14:00:00,15:45:00,Joyce Moore,64
810734,3,2026360011,2015-05-27,14:10:00,15:40:00,Denise T. Lucas,603
810737,2,2023634220,2015-05-27,12:15:00,13:15:00,Alice Jackson,54
810738,3,2027457495,2015-05-27,13:20:00,15:00:00,Jaime Hernandez,607
810744,3,2023374148,2015-05-27,18:00:00,19:00:00,Joyce Moore,64
810747,3,2023320800,2015-05-27,12:25:00,12:45:00,Jaime Hernandez,607
810751,2,2022389408,2015-05-27,18:45:00,20:15:00,Alice Jackson,54
810756,3,2028428045,2015-05-28,10:15:00,11:55:00,Victoria Fletcher,087
810760,3,2024081635,2015-05-28,12:00:00,13:21:00,Victoria Fletcher,087
