X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-77.045589124200006,38.912766684899999,63179,173340,ACTIVE,Restaurant,39400955,STARBUCKS CORPORATION,2016-05-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,2016-04-01T00:00:00.000Z,2024083121,2016-04-04T06:45:44.000Z,WASHINGTON,DC,1700 CONNECTICUT AVENUE NW,38.912759,-77.045587,396046.33,138322.63,20009,243324,86251,86251,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,NONE
-77.045756137400005,38.907640511099999,63183,169030,READY TO RENEW,Hotel,68004125,HOTEL MADERA,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,2023718090,2016-03-23T06:46:23.000Z,WASHINGTON,DC,1310 NEW HAMPSHIRE AVENUE NW,38.907633,-77.045754,396031.56,137753.59,20036,243325,86252,86252,2,2B,2B06,SECOND,208,6,NONE,NONE,NONE,NONE
-77.039835493599995,38.902183527699997,63200,291698,ACTIVE,Charitable Solicitation,400216000211,Corporation Service Company,2016-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,2016-03-17T00:00:00.000Z,800-927-9801,2016-03-21T06:45:39.000Z,WASHINGTON,DC,1700 K STREET NW,38.902176,-77.039833,396544.82,137147.58,20006,243334,86258,86258,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.046591307,38.9143131115,63659,239972,READY TO RENEW,General Business Licenses,70104818,GEORGETOWN VALET,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,2024620600,2016-03-14T06:45:52.000Z,WASHINGTON,DC,2031 FLORIDA AVENUE NW,38.914306,-77.046589,395959.5,138494.34,20009,243155,86137,86137,2,2D,2D02,SECOND,208,1,NONE,NONE,NONE,NONE
-77.027538474500005,38.9022426553,64033,291850,ACTIVE,General Business Licenses,400316902597,"Golf Doctor-DC, The LLC; Matt Grabowy",2016-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,2016-03-11T00:00:00.000Z,404-408-3163,2016-03-14T06:45:52.000Z,WASHINGTON,DC,1108 K STREET NW,38.902235,-77.027536,397611.48,137153.75,20005,243017,86276,86276,2,2F,2F06,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.037394097800004,38.922644168300003,64040,292690,ACTIVE,General Business Licenses,400316903000,Christian Herr,2016-04-01T00:00:00.000Z,2018-03-31T00:00:00.000Z,2016-04-02T00:00:00.000Z,202-246-7834,2016-04-04T06:45:45.000Z,WASHINGTON,DC,2480 16TH STREET NW,38.922637,-77.037392,396757.52,139418.79,20009,243020,86279,86279,1,1C,1C07,THIRD,303,1,NONE,NONE,NONE,NONE
-77.036973668499996,38.906673961800003,62805,239205,ACTIVE,Hotel,39807886,MILLBANK PARTNERS-MASS. AVE. LIMITED PARTNERSHIP,2016-05-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,2016-03-30T00:00:00.000Z,2029999999,2016-04-01T06:45:30.000Z,WASHINGTON,DC,1600 RHODE ISLAND AVENUE NW,38.906667,-77.036971,396793.26,137645.95,20036,242882,85815,85815,2,2B,2B05,SECOND,208,6,NONE,NONE,NONE,NONE
-77.032225001900002,38.916395099,63231,271692,READY TO BATCH PRINT,Delicatessen,930514000084,THE WYDOWN,2016-06-01T00:00:00.000Z,2018-05-31T00:00:00.000Z,2016-04-05T00:00:00.000Z,2025078411,2016-04-07T06:45:31.000Z,WASHINGTON,DC,1924 14TH STREET NW,38.916387,-77.032223,397205.52,138724.92,20009,243344,86264,86264,2,2B,2B09,THIRD,301,3,NONE,NONE,NONE,NONE
-77.049066614699996,38.905507791799998,63675,270264,ACTIVE,Restaurant,931314000173,,2016-05-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,2016-03-25T00:00:00.000Z,2022169382,2016-03-28T06:45:33.000Z,WASHINGTON,DC,2201 M STREET NW,38.9055,-77.049064,395744.3,137516.99,20037,243160,86142,86142,2,2A,2A02,SECOND,208,5,NONE,NONE,NONE,NONE
-77.042493592200003,38.921276132499997,63689,292039,ACTIVE,Restaurant,931316000110,QUEENS COMPANY LLC,2016-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,2016-04-01T00:00:00.000Z,,2016-04-04T06:45:45.000Z,WASHINGTON,DC,2420 18TH STREET NW,38.921269,-77.042491,396315.24,139267.12,20009,243166,86148,86148,1,1C,1C03,THIRD,303,1,NONE,NONE,NONE,ADAMS MORGAN BID
-77.042671935499996,38.921768913,63693,173346,ACTIVE,Restaurant,39403312,MARABU INC,2016-05-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,2016-03-23T00:00:00.000Z,9999999999,2016-03-25T06:45:39.000Z,WASHINGTON,DC,2442 18TH STREET NW,38.921761,-77.04267,396299.8,139321.83,20009,243167,86149,86149,1,1C,1C03,THIRD,303,1,NONE,NONE,NONE,ADAMS MORGAN BID
-77.029425321299996,38.924241099900001,63695,246987,READY TO RENEW,Two Family Rental,500612000227,,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,,2016-03-14T06:45:52.000Z,WASHINGTON,DC,2619 13TH STREET NW,38.924234,-77.029423,397448.6,139595.81,20009,243224,86156,86156,1,1B,1B09,THIRD,304,2,NONE,NONE,NONE,NONE
-77.040389627,38.921651174600001,63250,246220,READY TO RENEW,One Family Rental,500512900786,Evolve Property Management LLC,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,2023597368,2016-03-14T06:45:51.000Z,WASHINGTON,DC,2434 ONTARIO ROAD NW,38.921644,-77.040387,396497.71,139308.67,20009,243009,86271,86271,1,1C,1C07,THIRD,303,1,NONE,NONE,NONE,NONE
-77.044601683899998,38.91223134,63969,291749,ACTIVE,General Business Licenses,400316902567,Jasmine Chehrazi,2016-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,2016-03-09T00:00:00.000Z,202-285-8754,2016-03-10T06:45:46.000Z,WASHINGTON,DC,1635 CONNECTICUT AVENUE NW,38.912224,-77.044599,396131.94,138263.16,20009,243286,86217,86217,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,NONE
-77.027407095699999,38.895163464299998,62862,291975,ACTIVE,General Business Licenses,400316001490,TOTAL SOLUTIONS GROUP LLC.,2016-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,2016-03-15T00:00:00.000Z,202-750-1950,2016-03-17T06:45:35.000Z,WASHINGTON,DC,1101 PENNSYLVANIA AVENUE NW,38.895156,-77.027405,397622.64,136367.9,20004,242893,85826,85826,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.027407095699999,38.895163464299998,62872,269858,LAPSED,General Business Licenses,400314902330,"Team Consulting Inc.; Bruce Hargrave",2014-04-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,2016-04-04T00:00:00.000Z,202-486-0247,2016-04-06T06:45:35.000Z,WASHINGTON,DC,1101 PENNSYLVANIA AVENUE NW,38.895156,-77.027405,397622.64,136367.9,20004,242893,85826,85826,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.010310033,38.896319115600001,63266,145263,ACTIVE,Charitable Solicitation,70100370,CHILDREN'S DEFENSE FUND,2016-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,2016-03-17T00:00:00.000Z,2026288787,2016-03-21T06:45:39.000Z,WASHINGTON,DC,25 E STREET NW,38.896312,-77.010308,399105.82,136495.88,20001,243206,85935,85935,6,6C,6C08,FIRST,103,8,NONE,NONE,NONE,DOWNTOWN BID
-77.03726511399999,38.936435755300003,63750,150162,READY TO RENEW,General Business Licenses,70104328,REYNOSO INVESTMENTS LLC,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,2022900032,2016-03-23T06:46:23.000Z,WASHINGTON,DC,3636 16TH STREET NW,38.936428,-77.037263,396769.33,140949.77,20010,243225,86157,86157,1,1D,1D02,FOURTH,408,2,NONE,NONE,NONE,NONE
-77.015442349099999,38.896309181100001,62428,238611,ACTIVE,Restaurant,39104511,CFLS RESTAURANT INC.,2016-05-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,2016-04-01T00:00:00.000Z,3019290854,2016-04-04T06:45:44.000Z,WASHINGTON,DC,500 3RD STREET NW,38.896302,-77.01544,398660.6,136494.84,20001,243173,85894,85894,2,6C,6C09,FIRST,103,8,NONE,NONE,NONE,DOWNTOWN BID
-77.021430700500005,38.901661725300002,62430,244010,READY TO RENEW,Restaurant,69008511,DELIZIQUE,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,8007672553,2016-03-23T06:46:23.000Z,WASHINGTON,DC,650 MASSACHUSETTS AVENUE NW,38.901654,-77.021428,398141.26,137089.12,20001,243177,85899,85899,2,2C,2C03,FIRST,102,8,NONE,NONE,NONE,DOWNTOWN BID
-77.023548333199997,38.935090510899997,62453,269841,LAPSED,Two Family Rental,500614000218,,2014-04-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,2016-04-04T00:00:00.000Z,,2016-04-06T06:45:35.000Z,WASHINGTON,DC,768 PRINCETON PLACE NW,38.935083,-77.023546,397958.53,140800.04,20010,243188,85911,85911,1,1A,1A08,FOURTH,409,2,NONE,NONE,GEORGIA AVE NW,NONE
-77.012813823599998,38.920037575199999,63310,242486,READY TO RENEW,One Family Rental,70104757,MURIEL KENNEDY,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,,2016-03-14T06:45:52.000Z,WASHINGTON,DC,116 ADAMS STREET NW,38.92003,-77.012812,398888.99,139128.85,20001,242971,85957,85957,5,5C,5C04,FIFTH,501,21,NONE,NONE,NONE,NONE
-77.041484958599995,38.9215406191,63313,269764,ACTIVE,One Family Rental,500514902283,,2016-04-01T00:00:00.000Z,2018-03-31T00:00:00.000Z,2016-03-30T00:00:00.000Z,,2016-04-01T06:45:30.000Z,WASHINGTON,DC,2360 CHAMPLAIN STREET NW,38.921533,-77.041483,396402.72,139296.44,20009,242974,85960,85960,1,1C,1C07,THIRD,303,1,NONE,NONE,NONE,ADAMS MORGAN BID
-77.026167428199997,38.918391868100002,63757,163081,READY TO BATCH PRINT,One Family Rental,500512001518,,2016-04-01T00:00:00.000Z,2018-03-31T00:00:00.000Z,2016-04-05T00:00:00.000Z,,2016-04-07T06:45:31.000Z,WASHINGTON,DC,2104 10TH STREET NW,38.918384,-77.026165,397730.92,138946.41,20001,243229,86161,86161,1,1B,1B02,THIRD,305,3,NONE,NONE,NONE,NONE
-77.015407576900003,38.909841266900003,63779,246999,READY TO RENEW,Delicatessen,930512000082,ALL IN ONE MARKET,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,2022914035,2016-03-14T06:45:52.000Z,WASHINGTON,DC,301 P STREET NW,38.909834,-77.015405,398663.87,137997.01,20001,243245,86176,86176,5,5C,5C01,FIFTH,501,21,NONE,NONE,NONE,NONE
-77.045187731499993,38.911636293900003,62475,156466,LAPSED,Valet Parking,421412000002,RO VALET LLC,2014-04-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,2016-04-04T00:00:00.000Z,,2016-04-06T06:45:35.000Z,WASHINGTON,DC,1610 20TH STREET NW,38.911629,-77.045185,396081.08,138197.13,20009,242595,85571,85571,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,NONE
-77.023442260400003,38.899079272800002,62918,173112,ACTIVE,Restaurant,41005579,STARBUCKS CORPPORATION,2016-05-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,2016-04-01T00:00:00.000Z,9999999999,2016-04-04T06:45:44.000Z,WASHINGTON,DC,701 9TH STREET NW,38.899072,-77.02344,397966.7,136802.49,20001,242895,85828,85828,2,2C,2C03,FIRST,102,8,NONE,NONE,NONE,DOWNTOWN BID
-77.0192530108,38.899663870300003,63321,245266,READY TO BATCH PRINT,Restaurant,931312000224,"IRISH CHANNEL, L.L.C.",2016-05-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,2016-04-04T00:00:00.000Z,2026257700,2016-04-06T06:45:36.000Z,WASHINGTON,DC,500 H STREET NW,38.899656,-77.019251,398330.11,136867.3,20001,242981,85967,85967,2,6C,6C09,FIRST,102,8,NONE,NONE,NONE,DOWNTOWN BID
-77.022176070900002,38.9074011684,63787,292569,READY TO BATCH PRINT,Gen Contr-Construction Mngr,410516000386,"Turtle Associates LLC; Betty Dallegro",2016-02-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,2016-03-30T00:00:00.000Z,202-629-2420,2016-04-01T06:45:30.000Z,WASHINGTON,DC,1300 7TH STREET NW,38.907394,-77.022174,398076.76,137726.26,20001,243247,86180,86180,6,2C,2C04,THIRD,308,7,NONE,NONE,NONE,NONE
-77.046219962699993,38.909413982,62487,239445,READY TO RENEW,Dry Cleaners,41002191,,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,,2016-03-14T06:45:51.000Z,WASHINGTON,DC,2030 P STREET NW,38.909407,-77.046218,395991.43,137950.48,20036,242644,85577,85577,2,2B,2B06,SECOND,208,6,NONE,NONE,NONE,NONE
-77.045571644099994,38.909409912699999,62502,173071,ACTIVE,Restaurant,40004389,AL TIRAMISU INC.,2016-05-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,2016-03-14T00:00:00.000Z,2027859188,2016-03-16T06:45:38.000Z,WASHINGTON,DC,2014 P STREET NW,38.909402,-77.045569,396047.66,137950,20036,242648,85581,85581,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,NONE
-77.016532135399999,38.952369518799998,64768,246963,READY TO RENEW,One Family Rental,500512002211,,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,,2016-03-14T06:45:51.000Z,WASHINGTON,DC,313 GALLATIN STREET NW,38.952362,-77.01653,398567.19,142718.03,20011,243717,86912,86912,4,4D,4D02,FOURTH,403,18,NONE,NONE,NONE,NONE
-77.013733392099994,38.9526372467,65255,245966,READY TO BATCH PRINT,Apartment,500112000402,,2016-06-01T00:00:00.000Z,2018-05-31T00:00:00.000Z,2016-04-05T00:00:00.000Z,,2016-04-07T06:45:31.000Z,WASHINGTON,DC,5108 2ND STREET NW,38.95263,-77.013731,398809.79,142747.71,20011,244700,87589,87589,4,4D,4D02,FOURTH,403,18,NONE,NONE,NONE,NONE
-77.040352380100003,38.9035152358,64337,269849,LAPSED,General Business Licenses,400314001167,RSC WORLDWIDE (US) INC,2014-04-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,2016-04-04T00:00:00.000Z,8664035272,2016-04-06T06:45:35.000Z,WASHINGTON,DC,1050 CONNECTICUT AVENUE NW,38.903508,-77.04035,396500.05,137295.43,20036,243417,86620,86620,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.040352380100003,38.9035152358,64338,268765,EXPIRED,General Business Licenses,400314901895,"Caudill Website Design and Construction Inc.; Herbert Caudill",2014-03-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,2016-04-04T00:00:00.000Z,202-347-5526,2016-04-06T06:45:35.000Z,WASHINGTON,DC,1050 CONNECTICUT AVENUE NW,38.903508,-77.04035,396500.05,137295.43,20036,243417,86620,86620,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.040352380100003,38.9035152358,64339,269056,EXPIRED,General Business Licenses,400314001016,WILLS AND TRUSTS LLC,2014-03-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,2016-04-04T00:00:00.000Z,2027721988,2016-04-06T06:45:35.000Z,WASHINGTON,DC,1050 CONNECTICUT AVENUE NW,38.903508,-77.04035,396500.05,137295.43,20036,243417,86620,86620,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.014316389800001,38.955746921200003,65267,292650,ACTIVE,One Family Rental,500516902995,Mavis Bravo,2016-04-01T00:00:00.000Z,2018-03-31T00:00:00.000Z,2016-04-02T00:00:00.000Z,202-528-1101,2016-04-04T06:45:45.000Z,WASHINGTON,DC,217 JEFFERSON STREET NW,38.955739,-77.014314,398759.31,143092.92,20011,244795,87665,87665,4,4D,4D02,FOURTH,403,18,NONE,NONE,NONE,NONE
-77.013573293299999,38.943106415,65289,270240,ACTIVE,One Family Rental,500514902493,Ruben Bailey,2016-05-01T00:00:00.000Z,2018-04-30T00:00:00.000Z,2016-03-17T00:00:00.000Z,202-758-4224,2016-03-21T06:45:39.000Z,WASHINGTON,DC,114 VARNUM STREET NW,38.943099,-77.013571,398823.51,141689.7,20011,244530,87723,87723,4,4C,4C10,FOURTH,407,18,NONE,NONE,NONE,NONE
-77.015917976599994,38.957256949700003,65293,268957,EXPIRED,General Business Licenses,400314901986,Victor Rivera,2014-03-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,2016-04-04T00:00:00.000Z,202-596-0066,2016-04-06T06:45:35.000Z,WASHINGTON,DC,265 MISSOURI AVENUE NW,38.957249,-77.015916,398620.52,143260.57,20011,244858,87741,87741,4,4B,4B06,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.011341981200005,38.970969392900003,65321,269376,LAPSED,General Business Licenses,400314902099,"Cradle Systems, LLC; Victor Iwugo",2014-04-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,2016-04-04T00:00:00.000Z,301-906-2680,2016-04-06T06:45:35.000Z,WASHINGTON,DC,6621 1ST STREET NW,38.970962,-77.01134,399017.33,144782.72,20012,245309,88197,88197,4,4B,4B07,FOURTH,401,19,NONE,NONE,NONE,NONE
-77.012467162199997,38.957478071099999,65757,269856,LAPSED,General Business Licenses,400314902326,"Herr Domestics; Sarah Berkin",2014-04-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,2016-04-04T00:00:00.000Z,240-434-2157,2016-04-06T06:45:35.000Z,WASHINGTON,DC,120 LONGFELLOW STREET NW,38.957471,-77.012465,398919.62,143285.07,20011,245863,88738,88738,4,4B,4B08,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.012467162199997,38.957478071099999,65758,167061,READY TO BATCH PRINT,One Family Rental,70102155,EJF REAL ESTATE SERVICES INC,2016-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,2016-03-28T00:00:00.000Z,2025371801,2016-03-30T06:45:30.000Z,WASHINGTON,DC,120 LONGFELLOW STREET NW,38.957471,-77.012465,398919.62,143285.07,20011,245863,88738,88738,4,4B,4B08,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.010682863599996,38.967312919400001,65762,268680,EXPIRED,General Business Licenses,400314901866,Jamal Jones,2014-03-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,2016-04-04T00:00:00.000Z,202-256-2311,2016-04-06T06:45:35.000Z,WASHINGTON,DC,56 TUCKERMAN STREET NW,38.967305,-77.010681,399074.4,144376.81,20011,245546,88754,88754,4,4B,4B07,FOURTH,406,19,NONE,NONE,NONE,NONE
-77.016767216299996,38.9487823,64860,241978,READY TO RENEW,Apartment,70104688,G & K MANAGEMENT LLC,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,2404138688,2016-03-14T06:45:52.000Z,WASHINGTON,DC,317 DECATUR STREET NW,38.948775,-77.016765,398546.74,142319.82,20011,243869,86798,86798,4,4D,4D05,FOURTH,407,18,NONE,NONE,NONE,NONE
-77.009941792099994,38.956335885100003,65802,272120,READY TO RENEW,Motor Vehicle Salesman,800714000078,ROLLING WHEELS INC,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-11T00:00:00.000Z,2023426140,2016-03-23T06:46:24.000Z,WASHINGTON,DC,5420 NEW HAMPSHIRE AVENUE NW,38.956328,-77.00994,399138.49,143158.25,20011,245909,88789,88789,4,4B,4B08,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.0167389848,38.947935615900001,64889,241799,READY TO RENEW,Apartment,66004167,JOYCE L FREEMAN,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,,2016-03-14T06:45:52.000Z,WASHINGTON,DC,4712 3RD PLACE NW,38.947928,-77.016737,398549.17,142225.83,20011,243932,87132,87132,4,4C,4C09,FOURTH,407,18,NONE,NONE,NONE,NONE
-77.014721104499998,38.944524540800003,64891,242087,READY TO RENEW,One Family Rental,68003639,DENISE K ROPER,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,,2016-03-14T06:45:52.000Z,WASHINGTON,DC,209 WEBSTER STREET NW,38.944517,-77.014719,398724.03,141847.14,20011,244445,87133,87133,4,4C,4C09,FOURTH,407,18,NONE,NONE,NONE,NONE
-77.016949561900006,38.946673885700001,64904,166670,ACTIVE,One Family Rental,70102304,,2016-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,2016-03-17T00:00:00.000Z,,2016-03-21T06:45:39.000Z,WASHINGTON,DC,4604 NEW HAMPSHIRE AVENUE NW,38.946666,-77.016947,398530.89,142085.77,20011,243950,86834,86834,4,4C,4C09,FOURTH,407,18,NONE,NONE,NONE,NONE
-77.014158653,38.956792169499998,65373,248791,LAPSED,Secondhand Dealers (A),601912000008,ELECTROWORLD INC.,2014-04-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,2016-04-04T00:00:00.000Z,2028824900,2016-04-06T06:45:35.000Z,WASHINGTON,DC,213 KENNEDY STREET NW,38.956784,-77.014156,398773,143208.95,20011,244831,88030,88030,4,4B,4B06,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.010434079099994,38.955480777600002,65859,292400,ACTIVE,General Business Licenses,400316902826,"DSK Property Mgt. Co., LLC; Duke Lash",2016-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,2016-03-24T00:00:00.000Z,202-415-7078,2016-03-28T06:45:34.000Z,WASHINGTON,DC,33 MISSOURI AVENUE NW,38.955473,-77.010432,399095.81,143063.33,20011,245913,88793,88793,4,4B,4B08,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.042173121700003,38.913270993499999,64445,167384,READY TO RENEW,One Family Rental,70104767,LU ANNE KING,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,2022567550,2016-03-14T06:45:52.000Z,WASHINGTON,DC,1810 RIGGS PLACE NW,38.913264,-77.042171,396342.62,138378.47,20009,243046,86304,86304,2,2B,2B03,SECOND,208,6,NONE,NONE,NONE,NONE
-77.014158653,38.956792169499998,65386,146929,LAPSED,General Business Licenses,400312000999,ELECTROWORLD INC.,2014-04-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,2016-04-04T00:00:00.000Z,2028825900,2016-04-06T06:45:35.000Z,WASHINGTON,DC,213 KENNEDY STREET NW,38.956784,-77.014156,398773,143208.95,20011,244831,88030,88030,4,4B,4B06,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.014283489799993,38.956804045200002,65388,238832,ACTIVE,Pesticide Operator,50003538,WILKINS EXTERMINATORS INC,2016-02-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,2016-03-09T00:00:00.000Z,2022915880,2016-03-10T06:45:45.000Z,WASHINGTON,DC,217 KENNEDY STREET NW,38.956797,-77.014281,398762.18,143210.27,20011,244833,88032,88032,4,4B,4B06,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.014283489799993,38.956804045200002,65389,238826,ACTIVE,Pesticide Applicator,50006475,WILKINS EXTERMINATORS INC,2016-02-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,2016-03-09T00:00:00.000Z,2022915880,2016-03-10T06:45:45.000Z,WASHINGTON,DC,217 KENNEDY STREET NW,38.956797,-77.014281,398762.18,143210.27,20011,244833,88032,88032,4,4B,4B06,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.014283489799993,38.956804045200002,65391,238824,ACTIVE,Pesticide Applicator,39405408,WILKINS EXTERMINATORS INC,2016-02-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,2016-03-31T00:00:00.000Z,2022915880,2016-04-04T06:45:44.000Z,WASHINGTON,DC,217 KENNEDY STREET NW,38.956797,-77.014281,398762.18,143210.27,20011,244833,88032,88032,4,4B,4B06,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.014283489799993,38.956804045200002,65392,238823,ACTIVE,Pesticide Applicator,39101495,WILKINS EXTERMINATING INC,2016-02-01T00:00:00.000Z,2018-01-31T00:00:00.000Z,2016-03-09T00:00:00.000Z,2022915880,2016-03-10T06:45:45.000Z,WASHINGTON,DC,217 KENNEDY STREET NW,38.956797,-77.014281,398762.18,143210.27,20011,244833,88032,88032,4,4B,4B06,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.011694240899999,38.972794967600002,65408,271552,READY TO RENEW,General Business Licenses,400314903071,Levi L. Holliday,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-11T00:00:00.000Z,202-487-4309,2016-03-14T06:45:51.000Z,WASHINGTON,DC,6750 EASTERN AVENUE NW,38.972787,-77.011692,398986.83,144985.38,20012,245199,88077,88077,4,4B,4B07,FOURTH,401,19,NONE,NONE,NONE,NONE
-77.009766808899997,38.953244442500001,65924,271204,READY TO RENEW,One Family Rental,500514902897,Omari Morrison,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,703-258-9189,2016-03-14T06:45:52.000Z,WASHINGTON,DC,20 HAMILTON STREET NW,38.953237,-77.009765,399153.62,142815.07,20011,246143,89018,89018,4,4D,4D05,FOURTH,403,19,NONE,NONE,NONE,NONE
-77.009357527600002,38.952705060699998,65931,246102,READY TO RENEW,Apartment,500112000412,,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,,2016-03-14T06:45:51.000Z,WASHINGTON,DC,5106 NORTH CAPITOL STREET NW,38.952698,-77.009355,399189.09,142755.19,20011,246163,89038,89038,4,4D,4D05,FOURTH,403,19,NONE,NONE,NONE,NONE
-77.015144983100001,38.941587694600003,64942,268759,EXPIRED,One Family Rental,500514901886,Adam Schumacher,2014-03-01T00:00:00.000Z,2016-02-29T00:00:00.000Z,2016-04-04T00:00:00.000Z,717-552-6484,2016-04-06T06:45:35.000Z,WASHINGTON,DC,4113 3RD STREET NW,38.94158,-77.015143,398687.23,141521.13,20011,244346,87293,87293,4,4C,4C10,FOURTH,407,18,NONE,NONE,NONE,NONE
-77.033747261100004,38.960894662,64517,245859,READY TO RENEW,One Family Rental,500512002041,,2014-06-01T00:00:00.000Z,2016-05-31T00:00:00.000Z,2016-03-10T00:00:00.000Z,,2016-03-14T06:45:51.000Z,WASHINGTON,DC,1400 OGLETHORPE STREET NW,38.960887,-77.033745,397075.33,143664.81,20011,243465,86362,86362,4,4A,4A07,FOURTH,403,18,NONE,NONE,NONE,NONE
